# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=132, J=91, F=POINT
-10.0232827961 12.1473160684 438.8253488977 6.3278826214 -4.0522947809 438.8896786513
-10.3681676090 12.1473160684 438.7779831941 6.5157035770 -4.0920153307 438.8454369348
-10.7130524218 12.1473160684 438.6978475833 6.5238121921 -4.1452496521 438.7659338354
-11.0579372346 12.1473160684 438.6480662005 6.3127252932 -4.0959728638 438.7126092053
-11.4028220475 12.1473160684 438.7040080211 6.1966544767 -3.8328965204 438.7645111859
-11.7477068603 12.1473160684 438.8341010902 6.1539489565 -3.7536905412 438.8933008831
-12.0925916731 12.1473160684 438.8468591490 6.1769823730 -3.4909247446 438.9042121599
-12.4374764860 12.1473160684 438.7407529551 6.2138100637 -3.4083905550 438.7979909540
-12.7823612988 12.1473160684 438.5512616510 6.0968173543 -3.2633327369 438.6057792803
-13.1272461116 12.1473160684 438.2540299353 5.8500794730 -3.1533104759 438.3044165318
-13.4721309245 12.1473160684 438.0484539963 5.9505446504 -3.0486217328 438.0994762890
-13.8170157373 12.1473160684 437.6587394994 6.0183127153 -2.9147900495 437.7098220844
-14.1619005501 12.1473160684 437.5793846304 6.2000690728 -2.7830297809 437.6321559995
-14.5067853630 12.1473160684 437.5149442334 6.1890275185 -2.6840075939 437.5669484615
-14.8516701758 12.1473160684 437.4063553274 6.1673964853 -2.5831649801 437.4574598764
-15.1965549886 12.1473160684 437.2734411036 6.1160515553 -2.5732020443 437.3237813679
-15.5414398015 12.1473160684 437.1164370556 6.0542664500 -2.4536978380 437.1652482981
-15.8863246143 12.1473160684 436.9074177526 6.0531163489 -2.3470528007 436.9556505661
-16.2312094271 12.1473160684 436.7256559633 5.9443020010 -2.2842650706 436.7720814908
-16.5760942400 12.1473160684 436.9278795689 6.1808944606 -2.0662827295 436.9764809749
-16.9209790528 12.1473160684 436.7231385719 6.4002637685 -1.7837131164 436.7736768315
-17.2658638656 12.1473160684 436.5006160806 6.4946407718 -1.3435575468 436.5509974154
-17.6107486784 12.1473160684 436.1929906751 6.6209231661 -1.0464671192 436.2444920352
-17.9556334913 12.1473160684 435.9232744564 6.6884273306 -1.3452839088 435.9766577028
-18.3005183041 12.1473160684 435.6337646753 6.6533828907 -1.1151167476 435.6859969226
-18.6454031169 12.1473160684 435.6217789948 6.8291402952 -1.0766304028 435.6766353900
-18.9902879298 12.1473160684 435.8445498462 6.8677645261 -1.0126972154 435.8998318145
-19.3351727426 12.1473160684 435.7337502985 6.9106373704 -0.9519879230 435.7895872311
-19.6800575554 12.1473160684 435.8828066985 6.8479796029 -1.0922052631 435.9379645229
-20.0249423683 12.1473160684 435.8423790715 6.9951202947 -1.1932159654 435.9001432289
-20.3698271811 12.1473160684 435.8506133425 7.1880121373 -0.9969751952 435.9110214585
-20.7147119939 12.1473160684 435.6964411825 7.3125777848 -0.7772257531 435.7584958814
-21.0595968068 12.1473160684 435.5157065233 7.3629609594 -0.5221425450 435.5782552601
-21.4044816196 12.1473160684 435.1951494963 7.2884762869 -0.1648872351 435.2562087087
-21.7493664324 12.1473160684 434.8853630561 7.3444196199 -0.1808415254 434.9474131474
-22.0942512453 12.1473160684 434.5467434538 7.3538658807 0.1486507366 434.6089894223
-22.4391360581 12.1473160684 434.7165346703 7.2556211589 0.1122849721 434.7770947993
-22.7840208709 12.1473160684 434.6657355635 7.5843579973 -0.0114644756 434.7318993249
-23.1289056838 12.1473160684 434.9312566232 7.6948639296 -0.1391524520 434.9993428526
-23.4737904966 12.1473160684 434.9486963003 7.6940434979 -0.1255343495 435.0167611455
-23.8186753094 12.1473160684 434.6374637890 7.6169242629 -0.0261272840 434.7042018969
-24.1635601223 12.1473160684 434.6636040117 7.9733307871 0.4669687480 434.7369787769
-24.5084449351 12.1473160684 434.9262223148 7.8208210466 0.4205439981 434.9967367189
-24.8533297479 12.1473160684 435.0157658853 7.9078401713 0.4581406986 435.0878766386
-25.1982145607 12.1473160684 434.9432861153 7.7251680293 0.7394575589 435.0125137917
-25.5430993736 12.1473160684 434.8846580943 7.6064595738 0.8065254651 434.9519221205
-25.8879841864 12.1473160684 435.1068080537 7.3172889507 1.0255488560 435.1695403894
-26.2328689992 12.1473160684 435.0769791016 7.0974266148 0.9338192563 435.1358675484
-26.5777538121 12.1473160684 435.3202269977 7.6588646598 0.4905001266 435.3878717094
-26.9226386249 12.1473160684 435.3477352685 7.7042185239 0.4587859050 435.4161412614
-27.2675234377 12.1473160684 434.9871027776 7.6756214653 0.7569673671 435.0554766318
-27.6124082506 12.1473160684 435.0577236812 7.8177907562 1.1288590595 435.1294234015
-27.9572930634 12.1473160684 434.9706526870 8.0284678819 1.0607143316 435.0460321740
-28.3021778762 12.1473160684 435.0309068546 7.6997318458 0.9701397080 435.1001229145
-28.6470626891 12.1473160684 434.7028081437 7.3925572749 1.4824069847 434.7681897765
-28.9919475019 12.1473160684 434.4478931188 7.7041046751 1.9455716780 434.5205522335
-29.3368323147 12.1473160684 434.5413319140 7.5914758276 1.8844887504 434.6117243526
-29.6817171276 12.1473160684 434.4246681584 7.7112463107 2.2610073069 434.4989847839
-30.0266019404 12.1473160684 434.7708912890 7.8294305959 1.8413374710 434.8452810131
-30.3714867532 12.1473160684 434.0997220183 7.4858725297 1.7518087887 434.1677967997
-30.7163715661 12.1473160684 434.3379538762 7.5995635246 1.2211823909 434.4061496221
-31.0612563789 12.1473160684 434.2255167738 7.7428791408 1.4789664841 434.2970630073
-31.4061411917 12.1473160684 434.2897132864 7.3716025619 2.0650156844 434.3571800725
13.7737692893 11.8024312556 429.6575766689 6.0205920905 -14.4617742603 429.9430469642
13.4288844764 11.8024312556 430.0372990533 6.2092005572 -14.0393358992 430.3112079659
13.0839996636 11.8024312556 430.4542975451 6.4041795648 -13.6047664428 430.7168506814
12.7391148508 11.8024312556 430.8247489464 6.5633561470 -13.2790477458 431.0793141147
12.3942300379 11.8024312556 431.0364106831 6.6593287408 -13.0986196405 431.2868046096
12.0493452251 11.8024312556 431.1105258532 6.7595248808 -12.9948236432 431.3592958539
11.7044604123 11.8024312556 431.1128036652 6.9214718507 -12.9528338284 431.3628775878
11.3595755994 11.8024312556 431.1434085359 7.0608505107 -12.9315738733 431.3950856659
11.0146907866 11.8024312556 431.2594237914 7.1278687248 -12.8076746840 431.5084398390
10.6698059738 11.8024312556 431.4323529172 7.1746273998 -12.5868484925 431.6755485049
10.3249211609 11.8024312556 431.6589266345 7.2616515714 -12.2833160754 431.8947098317
9.9800363481 11.8024312556 431.8942850206 7.2596600575 -11.9508703237 432.1205843270
9.6351515353 11.8024312556 432.0720192356 7.3392875056 -11.6397026484 432.2910797428
9.2902667224 11.8024312556 432.2165624108 7.4557166564 -11.4207611059 432.4317036450
8.9453819096 11.8024312556 432.3601027844 7.5683711821 -11.2792414512 432.5734157456
8.6004970968 11.8024312556 432.4964291545 7.6962963453 -11.1631608826 432.7089210656
8.2556122839 11.8024312556 432.6167458993 7.8204823892 -11.0333937299 432.8280773639
7.9107274711 11.8024312556 432.7248720378 7.8472220264 -10.9462390566 432.9344221971
7.5658426583 11.8024312556 432.8356138654 7.8200547623 -10.9025804007 433.0435176124
7.2209578454 11.8024312556 432.9798967703 7.8190885377 -10.8723829464 433.1869548632
6.8760730326 11.8024312556 433.1419237295 7.7257921768 -10.8254015688 433.3460548753
6.5311882198 11.8024312556 433.3078965717 7.7019964406 -10.7572729462 433.5098302251
6.1863034070 11.8024312556 433.4673598836 7.7285685163 -10.6724945308 433.6675973546
5.8414185941 11.8024312556 433.6187290039 7.6114131793 -10.6677134380 433.8167076814
5.4965337813 11.8024312556 433.7972222350 7.5667059338 -10.7484968410 433.9963309082
5.1516489685 11.8024312556 434.0239822381 7.4772569508 -10.9037870832 434.2253091450
4.8067641556 11.8024312556 434.3035307189 7.3697872314 -11.0402469022 434.5063378253
4.4618793428 11.8024312556 434.5307297872 7.3075913640 -11.1418231958 434.7349724201
4.1169945300 11.8024312556 434.7025713342 7.2465057430 -11.2187556834 434.9076888825
3.7721097171 11.8024312556 434.8259252151 7.1984525334 -11.2312032629 435.0305079931
3.4272249043 11.8024312556 434.9533108897 7.0757097197 -11.1671496638 435.1541721661
3.0823400915 11.8024312556 435.0925351003 6.9455180643 -11.1125942104 435.2898391547
2.7374552786 11.8024312556 435.2359854358 6.8432337459 -11.1730367602 435.4331517200
2.3925704658 11.8024312556 435.4290971488 6.6907098519 -11.2580328114 435.6259950289
2.0476856530 11.8024312556 435.6868332512 6.4873195932 -11.3101158055 435.8818884784
1.7028008401 11.8024312556 435.9396342216 6.3652465679 -11.3295773614 436.1332828074
1.3579160273 11.8024312556 436.1179403661 6.3320502219 -11.3748288215 436.3122041610
1.0130312145 11.8024312556 436.2785705022 6.3215699961 -11.4113032020 436.4735629651
0.6681464016 11.8024312556 436.4994140710 6.2593854058 -11.4002085418 436.6931223923
0.3232615888 11.8024312556 436.7960832264 6.1648803803 -11.3255112619 436.9863742468
-0.0216232240 11.8024312556 437.0134901303 6.0152402312 -11.2706964701 437.2001855785
-0.3665080369 11.8024312556 437.2041523206 6.0079860752 -11.2021807387 437.3889065310
-0.7113928497 11.8024312556 437.3449348760 5.9755338741 -11.1002483588 437.5265872840
-1.0562776625 11.8024312556 437.4507454279 5.8296581669 -10.9512202608 437.6266317478
-1.4011624753 11.8024312556 437.4791175549 5.7068449461 -10.8064129036 437.6497742896
-1.7460472882 11.8024312556 437.4786142476 5.5567443641 -10.7009955111 437.6447493537
-2.0909321010 11.8024312556 437.4846632273 5.3976789073 -10.6708238318 437.6480686327
-2.4358169138 11.8024312556 437.5074452173 5.2188493565 -10.7297705857 437.6701143396
-2.7807017267 11.8024312556 437.4783419432 5.1530971479 -10.7187567396 437.6399728380
-3.1255865395 11.8024312556 437.5743499198 5.0603469694 -10.4924595368 437.7293804697
-3.4704713523 11.8024312556 437.7811864726 5.1658430274 -10.1978846988 437.9304168654
-3.8153561652 11.8024312556 438.0821727027 5.2428807638 -9.8729193036 438.2247738025
-4.1602409780 11.8024312556 438.2378422774 5.3557283674 -9.6750864462 438.3773460479
-4.5051257908 11.8024312556 438.2873929429 5.3861894416 -9.4137574707 438.4215650251
-4.8500106037 11.8024312556 438.3341799256 5.4259896759 -9.1009935587 438.4622249850
-5.1948954165 11.8024312556 438.3453894300 5.3119914251 -8.8080520906 438.4660528127
-5.5397802293 11.8024312556 438.4109627798 5.2630115834 -8.4367878726 438.5237176778
-5.8846650422 11.8024312556 438.4154344618 5.3092205229 -8.0924900628 438.5222564389
-6.2295498550 11.8024312556 438.4617709212 5.4414127818 -7.7225888374 438.5635323540
-6.5744346678 11.8024312556 438.5194089405 5.5323316707 -7.4237859079 438.6171352198
-6.9193194807 11.8024312556 438.7157683585 5.5432810737 -7.1234753373 438.8086112103
-7.2642042935 11.8024312556 438.8620189963 5.6829394294 -6.6791924095 438.9496316541
-7.6090891063 11.8024312556 438.9732180197 5.7181400243 -6.2784876082 439.0553526272
-7.9539739192 11.8024312556 439.0843362607 5.4752339821 -5.9076208716 439.1582089874
-8.2988587320 11.8024312556 439.0878885828 5.4787007356 -5.4140895491 439.1554422155
-8.6437435448 11.8024312556 439.1367770375 5.5303848634 -5.0247595718 439.2003441624
-8.9886283576 11.8024312556 439.0559153576 5.5577553543 -4.6687226846 439.1159100131
-9.3335131705 11.8024312556 439.0499113163 5.9008799806 -4.3925752644 439.1115344977
-9.6783979833 11.8024312556 438.9720266793 6.0008519617 -4.1913548848 439.0330487412
-10.0232827961 11.8024312556 438.9369632139 6.2031029449 -4.1166031720 439.0000940583
-10.3681676090 11.8024312556 438.7611006531 6.3047608639 -4.1714714226 438.8262237261
-10.7130524218 11.8024312556 438.8624782293 6.3891417380 -3.9665181925 438.9269064392
-11.0579372346 11.8024312556 438.6728307848 6.1125340498 -3.9158109724 438.7328903978
-11.4028220475 11.8024312556 438.8462022457 5.8659117187 -3.7496031478 438.9014213574
-11.7477068603 11.8024312556 438.9471323983 5.7097818642 -3.7283926511 439.0000997283
-12.0925916731 11.8024312556 438.9552969102 5.7768841286 -3.5312129567 439.0075108021
-12.4374764860 11.8024312556 438.8479131058 5.7853486362 -3.4292247739 438.8994425591
-12.7823612988 11.8024312556 438.6353886255 5.6665212055 -3.0924556542 438.6828887695
-13.1272461116 11.8024312556 438.1591704344 5.4546074646 -3.0311758130 438.2036049660
-13.4721309245 11.8024312556 437.9594345523 5.7408353364 -2.8540082463 438.0063571077
-13.8170157373 11.8024312556 437.7611066087 5.7036579935 -2.6936964388 437.8065488024
-14.1619005501 11.8024312556 437.7587228757 5.7601932903 -2.6324236894 437.8045327940
-14.5067853630 11.8024312556 437.5822027446 5.8270382663 -2.5167152978 437.6282353662
-14.8516701758 11.8024312556 437.5337214843 5.8776688646 -2.4765300314 437.5802070800
-15.1965549886 11.8024312556 437.1448349825 5.8240951849 -2.3455259888 437.1899224922
-15.5414398015 11.8024312556 437.0779736227 5.7596571150 -2.3284678411 437.1221230259
-15.8863246143 11.8024312556 437.0535386272 5.7076428781 -2.1392065868 437.0960409551
-16.2312094271 11.8024312556 436.8679610484 5.8472061037 -2.1537467889 436.9123983536
-16.5760942400 11.8024312556 436.9011738481 5.7037856302 -2.0092905753 436.9430238932
-16.9209790528 11.8024312556 436.8238526240 6.0481943174 -1.7243673613 436.8691249317
-17.2658638656 11.8024312556 436.4290556139 6.2176811388 -1.2525024230 436.4751412224
-17.6107486784 11.8024312556 436.1144502005 6.1602763722 -1.2002231610 436.1596074997
-17.9556334913 11.8024312556 435.9121200572 6.3489607101 -1.0636060194 435.9596506245
-18.3005183041 11.8024312556 435.8124806963 6.3753472150 -1.2414005257 435.8608774116
-18.6454031169 11.8024312556 435.8380145612 6.5188129262 -1.1327732360 435.8882345669
-18.9902879298 11.8024312556 435.6892873222 6.5859384769 -0.9302665430 435.7400544691
-19.3351727426 11.8024312556 435.6582571960 6.6806052207 -1.0525836453 435.7107474936
-19.6800575554 11.8024312556 435.7738748627 6.7626794781 -0.9632050948 435.8274103480
-20.0249423683 11.8024312556 435.9037210706 6.8286003690 -1.1255933511 435.9586571988
-20.3698271811 11.8024312556 435.9877214410 6.9177907012 -1.0407171501 436.0438420247
-20.7147119939 11.8024312556 435.6081950246 7.2075749267 -0.6163669626 435.6682552323
-21.0595968068 11.8024312556 435.5819637417 7.1732810356 -0.4305009395 435.6412382098
-21.4044816196 11.8024312556 435.1378605130 7.0263702529 -0.2855553790 435.1946795087
-21.7493664324 11.8024312556 435.1133022311 7.0033430877 -0.2420251495 435.1697268527
-22.0942512453 11.8024312556 434.9770698502 7.2028750862 0.0994771479 435.0367140836
-22.4391360581 11.8024312556 434.8918693134 7.1535421453 0.2692833882 434.9507830476
-22.7840208709 11.8024312556 434.8489408565 7.3156065515 0.1859492013 434.9105126809
-23.1289056838 11.8024312556 434.8086111075 7.4545427504 0.1700198069 434.8725415655
-23.4737904966 11.8024312556 434.9714290708 7.3859856411 0.0302597495 435.0341340716
-23.8186753094 11.8024312556 434.9176451961 7.3040105589 0.3998307645 434.9791564406
-24.1635601223 11.8024312556 434.7226329718 7.2815872061 0.5975720956 434.7840225015
-24.5084449351 11.8024312556 434.9150279446 7.5190277393 0.6098560381 434.9804469567
-24.8533297479 11.8024312556 434.8956394326 7.4063225635 0.5315021591 434.9590248586
-25.1982145607 11.8024312556 434.7874523746 7.5134254969 0.5424496147 434.8527044376
-25.5430993736 11.8024312556 434.8070859352 7.5303281899 0.8129640630 434.8730489840
-25.8879841864 11.8024312556 434.8159729718 7.4718365603 0.9833528008 434.8812776790
-26.2328689992 11.8024312556 434.7017244084 7.3510182428 0.9822831280 434.7649842765
-26.5777538121 11.8024312556 434.8435710093 7.4597420864 0.9665924851 434.9086263816
-26.9226386249 11.8024312556 434.8917079853 7.8313332051 1.0633557119 434.9635136187
-27.2675234377 11.8024312556 435.0292023035 8.1070683268 1.2840488228 435.1066308333
-27.6124082506 11.8024312556 434.9532592938 7.8486016628 1.3058260171 435.0260262328
-27.9572930634 11.8024312556 435.2521507721 7.8101080770 1.2767292821 435.3240891308
-28.3021778762 11.8024312556 434.7748117039 7.6759138273 1.3992998757 434.8448166707
-28.6470626891 11.8024312556 434.4527973288 7.5366178400 1.5719623301 434.5210061446
-28.9919475019 11.8024312556 434.6230571502 7.4534853322 1.9935511254 434.6915348799
-29.3368323147 11.8024312556 434.6526416976 7.2655572248 2.1231096390 434.7185467069
-29.6817171276 11.8024312556 434.7104104773 7.5251585145 2.4546632660 434.7824678615
-30.0266019404 11.8024312556 434.6225230812 7.5397465167 2.0967154452 434.6929739054
-30.3714867532 11.8024312556 434.4836424853 7.6642066152 1.9631591320 434.5556692118
-30.7163715661 11.8024312556 434.4687798211 7.5766179284 1.5434165524 434.5375794027
-31.0612563789 11.8024312556 434.2228678739 7.9432430922 1.3144120540 434.2975037627
-31.4061411917 11.8024312556 434.2129457716 7.7413565118 1.6214740804 434.2849756260
13.7737692893 11.4575464427 429.8994843928 5.8222990591 -14.2003614485 430.1733558844
13.4288844764 11.4575464427 430.3150184713 6.0488691626 -13.7289983389 430.5764616598
13.0839996636 11.4575464427 430.6903109500 6.1949326080 -13.3248903492 430.9409168772
12.7391148508 11.4575464427 430.9733283999 6.3577577080 -13.0952300251 431.2191043131
12.3942300379 11.4575464427 431.1215681161 6.4569513695 -13.0210811847 431.3664883496
12.0493452251 11.4575464427 431.1517452809 6.5285657521 -12.9905910688 431.3968069955
11.7044604123 11.4575464427 431.1362445165 6.6225941736 -12.9743617636 431.3822598955
11.3595755994 11.4575464427 431.1668127830 6.7022419131 -12.9186953589 431.4123702236
11.0146907866 11.4575464427 431.2952337483 6.7514780266 -12.7736966537 431.5371692401
10.6698059738 11.4575464427 431.5218109154 6.8433721144 -12.5021646343 431.7571182484
10.3249211609 11.4575464427 431.7961184573 6.9169278363 -12.1952994320 432.0236765893
9.9800363481 11.4575464427 432.0525945803 6.9373348188 -11.8799332040 432.2715626905
9.6351515353 11.4575464427 432.2127371085 6.9816863475 -11.5732243000 432.4240205906
9.2902667224 11.4575464427 432.3316465085 7.0680869445 -11.3496478189 432.5383508215
8.9453819096 11.4575464427 432.4436902544 7.1881413330 -11.1797436680 432.6478952742
8.6004970968 11.4575464427 432.5587417890 7.3268235772 -11.0518355366 432.7619328344
8.2556122839 11.4575464427 432.6661462919 7.4085809629 -10.9545714654 432.8682061031
7.9107274711 11.4575464427 432.7313176864 7.4135440381 -10.8616687445 432.9310912717
7.5658426583 11.4575464427 432.8460185306 7.4267581248 -10.8315434180 433.0452110656
7.2209578454 11.4575464427 433.0111620068 7.4066023791 -10.8298427740 433.2098910180
6.8760730326 11.4575464427 433.1816759102 7.3796398290 -10.7980958001 433.3790746001
6.5311882198 11.4575464427 433.3672697101 7.3323066374 -10.7343790251 433.5621986170
6.1863034070 11.4575464427 433.5433786308 7.3618473451 -10.6733132370 433.7372217904
5.8414185941 11.4575464427 433.7251586850 7.2834074177 -10.6492226986 433.9170050183
5.4965337813 11.4575464427 433.8990764191 7.2164135153 -10.7257812588 434.0916119035
5.1516489685 11.4575464427 434.1252600082 7.1647342464 -10.8704624645 434.3204367148
4.8067641556 11.4575464427 434.3615521764 7.1225050437 -10.9850547724 434.5588101921
4.4618793428 11.4575464427 434.5838259076 7.0661535829 -11.0954067288 434.7828657127
4.1169945300 11.4575464427 434.7626874596 7.0108590598 -11.1799902944 434.9629165054
3.7721097171 11.4575464427 434.9402708719 6.9122796023 -11.1976242936 435.1392945084
3.4272249043 11.4575464427 435.1264575091 6.7975617382 -11.1438471811 435.3222096332
3.0823400915 11.4575464427 435.2845133653 6.6804969942 -11.1176769766 435.4777139614
2.7374552786 11.4575464427 435.4109401855 6.5961105918 -11.1958101767 435.6047998745
2.3925704658 11.4575464427 435.6058997747 6.4689547298 -11.2445440367 435.7990214128
2.0476856530 11.4575464427 435.8338233987 6.2799228626 -11.3269544366 436.0262135999
1.7028008401 11.4575464427 436.0698429761 6.1273559000 -11.4172400439 436.2623130798
1.3579160273 11.4575464427 436.2750243821 6.1006103975 -11.4690190572 436.4683868792
1.0130312145 11.4575464427 436.4355872730 6.1020999379 -11.4946865005 436.6295744446
0.6681464016 11.4575464427 436.6501051208 6.0553057434 -11.4678471664 436.8426404878
0.3232615888 11.4575464427 436.8807861319 5.9392428802 -11.3730198646 437.0691495382
-0.0216232240 11.4575464427 437.1009393344 5.8042585626 -11.2486985818 437.2841796867
-0.3665080369 11.4575464427 437.3340926926 5.7599627262 -11.1278216806 437.5135588953
-0.7113928497 11.4575464427 437.5095463672 5.6658198013 -11.0692994082 437.6862278686
-1.0562776625 11.4575464427 437.5848373099 5.5332421466 -10.9485171821 437.7567551057
-1.4011624753 11.4575464427 437.5713592022 5.4597288759 -10.7802071981 437.7381819087
-1.7460472882 11.4575464427 437.4952204832 5.3878271093 -10.6549972209 437.6581149624
