# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=114, J=88, F=POINT
-16.0984558165 13.8026584685 440.9546257398 -13.5357215713 0.2245326136 441.1623829552
-16.4129550159 13.8026584685 440.9579558994 -13.6768680051 0.4722578813 441.1702603496
-16.7274542153 13.8026584685 440.8963284940 -13.8500065097 0.7271931405 441.1144114282
-17.0419534147 13.8026584685 440.7576519638 -14.0089860519 0.8248499278 440.9809971328
-17.3564526141 13.8026584685 440.9548904879 -14.2039940539 0.9232045806 441.1845659120
-17.6709518135 13.8026584685 441.5133138426 -14.3110051784 1.1900727414 441.7467910949
-17.9854510128 13.8026584685 441.6790746153 -14.4682580899 1.0801783263 441.9173024791
-18.2999502122 13.8026584685 441.9549905019 -14.7071214180 1.1237171131 442.2010581060
-18.6144494116 13.8026584685 442.5542499093 -14.8324740408 1.3032396488 442.8046576455
-18.9289486110 13.8026584685 442.6715567899 -14.9786364840 0.9225232033 442.9258603771
-19.2434478104 13.8026584685 442.4932777742 -15.1292490079 0.7230572028 442.7524340561
-19.5579470098 13.8026584685 442.6692971463 -15.3255918660 0.9308259333 442.9354883490
-19.8724462092 13.8026584685 442.8251045374 -15.4257119456 0.9744288382 443.0947701216
-20.1869454086 13.8026584685 443.2328709380 -15.5836227419 1.7042992855 443.5100132058
-20.5014446080 13.8026584685 443.0309440602 -15.6979510826 1.3664321934 443.3110761080
-20.8159438074 13.8026584685 443.1322636875 -15.9383803533 1.4317770605 443.4211148272
-21.1304430068 13.8026584685 443.2675829224 -15.9616866613 1.6040611134 443.5577736023
14.4079665244 13.4881592691 440.9767204877 -9.4308388357 -1.6476155361 441.0806313705
14.0934673250 13.4881592691 441.1467050132 -9.3875591130 -1.8172912855 441.2503191588
13.7789681256 13.4881592691 441.4488802987 -9.6111273111 -2.1425441888 441.5586916604
13.4644689262 13.4881592691 441.8167292614 -9.7299942374 -2.5320107614 441.9311101536
13.1499697268 13.4881592691 442.2489886993 -9.9338651315 -3.0008850866 442.3707212207
12.8354705274 13.4881592691 442.6713190806 -10.1325851529 -3.5431915050 442.8014455990
12.5209713280 13.4881592691 442.9993846788 -10.0941826735 -3.9263135204 443.1317674096
12.2064721286 13.4881592691 443.1903534037 -10.0552349167 -3.9739911152 443.3222188259
11.8919729292 13.4881592691 443.2601234471 -10.2672356620 -3.7674471884 443.3950234552
11.5774737298 13.4881592691 443.3251138343 -10.4027078616 -3.5072524069 443.4610171216
11.2629745305 13.4881592691 443.4536253011 -10.5582018129 -3.3517386002 443.5919606686
10.9484753311 13.4881592691 443.5427630377 -10.7188336058 -3.3320346642 443.6847737888
10.6339761317 13.4881592691 443.6297220885 -10.7651009752 -3.3558035887 443.7730040652
10.3194769323 13.4881592691 443.7044546206 -10.7163096418 -3.4174793156 443.8470023638
10.0049777329 13.4881592691 443.7261815993 -10.5662547629 -3.3829373994 443.8648603368
9.6904785335 13.4881592691 443.7001800187 -10.3633165817 -3.2707648301 443.8332411862
9.3759793341 13.4881592691 443.6924284620 -10.1584141438 -3.0749317563 443.8193547579
9.0614801347 13.4881592691 443.6984011716 -9.9004523689 -2.8854238063 443.8182238596
8.7469809353 13.4881592691 443.7228972416 -9.5596214812 -2.7458888297 443.8343562691
8.4324817359 13.4881592691 443.7935087480 -9.3300198120 -2.6102278328 443.8992464128
8.1179825366 13.4881592691 443.8917524052 -9.1326010308 -2.4092193361 443.9922258247
7.8034833372 13.4881592691 443.9779587926 -9.0394591954 -2.1777894012 444.0753117241
7.4889841378 13.4881592691 444.0624633036 -9.0005646031 -1.9787901896 444.1580766901
7.1744849384 13.4881592691 444.1562140629 -9.0118896669 -1.8379062092 444.2514316750
6.8599857390 13.4881592691 444.2631544751 -9.1725599239 -1.7145540625 444.3611436381
6.5454865396 13.4881592691 444.3603410370 -9.4397083865 -1.5389792776 444.4632597169
6.2309873402 13.4881592691 444.4491206531 -9.6378172875 -1.3186726603 444.5555615094
5.9164881408 13.4881592691 444.5197119563 -9.7903550474 -1.1016648479 444.6288778691
5.6019889414 13.4881592691 444.5942838861 -9.8711779218 -0.9134719185 444.7047917987
5.2874897420 13.4881592691 444.6828895497 -9.9384527895 -0.7654667442 444.7945942134
4.9729905427 13.4881592691 444.7791196471 -9.9761710477 -0.6171426634 444.8914138617
4.6584913433 13.4881592691 444.8578872052 -9.9472390956 -0.4360777972 444.9692995456
4.3439921439 13.4881592691 444.9106017389 -9.9297302714 -0.2567272475 445.0214702593
4.0294929445 13.4881592691 444.9519264361 -9.8658294794 -0.0279816592 445.0612904011
3.7149937451 13.4881592691 444.9549926716 -9.8307218413 0.1820801440 445.0636153950
3.4004945457 13.4881592691 444.9515836727 -9.7759433618 0.3726582102 445.0591193939
3.0859953463 13.4881592691 444.9745308587 -9.7285494217 0.5106148933 445.0811594690
2.7714961469 13.4881592691 444.9856287053 -9.6909521063 0.5539892965 445.0914863386
2.4569969475 13.4881592691 445.0030882764 -9.6424826341 0.5384273955 445.1078700169
2.1424977481 13.4881592691 445.0101499678 -9.5533488357 0.5467713368 445.1130182406
1.8279985487 13.4881592691 444.9120828379 -9.5506562749 0.5717331189 445.0149473548
1.5134993494 13.4881592691 444.7615357760 -9.5258321902 0.5794085709 444.8639127857
1.1990001500 13.4881592691 444.6062747968 -9.5190879641 0.5458048847 444.7085006240
0.8845009506 13.4881592691 444.4000710107 -9.5038299442 0.4980160633 444.5019616581
0.5700017512 13.4881592691 444.1473952603 -9.5622121790 0.4515092475 444.2505469652
0.2555025518 13.4881592691 443.8587989015 -9.6498639841 0.4303295896 443.9638931499
-0.0589966476 13.4881592691 443.5462310370 -9.6969492366 0.4041614558 443.6524013663
-0.3734958470 13.4881592691 443.2467591083 -9.7454228351 0.3135759131 443.3539906847
-0.6879950464 13.4881592691 443.0075232707 -9.8221078472 0.1400401025 443.1164170828
-1.0024942458 13.4881592691 442.8157957121 -9.9571334852 -0.0942276237 442.9277393867
-1.3169934452 13.4881592691 442.6411937786 -10.0768852795 -0.3470155687 442.7560168608
-1.6314926445 13.4881592691 442.4558810570 -10.1607144750 -0.6034379102 442.5729442000
-1.9459918439 13.4881592691 442.2634836523 -10.1720255802 -0.8554391870 442.3812731715
-2.2604910433 13.4881592691 442.0813624351 -10.1494784337 -1.0831300400 442.1991814733
-2.5749902427 13.4881592691 441.9328070749 -10.1022902756 -1.2767883401 442.0501017151
-2.8894894421 13.4881592691 441.8093408099 -10.0282846614 -1.4832611706 441.9256274351
-3.2039886415 13.4881592691 441.7196965623 -10.0143545738 -1.6864953040 441.8364198377
-3.5184878409 13.4881592691 441.6675599064 -10.0666620356 -1.8445710583 441.7861174829
-3.8329870403 13.4881592691 441.6192284570 -10.1340889831 -1.9791702827 441.7399232778
-4.1474862397 13.4881592691 441.5368426313 -10.2001577213 -2.1146977105 441.6597090122
-4.4619854391 13.4881592691 441.4060936988 -10.2320894826 -2.2658206669 441.5304849644
-4.7764846385 13.4881592691 441.1967241100 -10.2171166642 -2.3586430867 441.3213138242
-5.0909838378 13.4881592691 441.0046080299 -10.1837636983 -2.4464629315 441.1289590670
-5.4054830372 13.4881592691 440.8565730492 -10.1721638861 -2.5463261929 440.9812634295
-5.7199822366 13.4881592691 440.7882729602 -10.1637216551 -2.6413947327 440.9133472501
-6.0344814360 13.4881592691 440.7670801707 -10.2005794289 -2.6672653826 440.8931674311
-6.3489806354 13.4881592691 440.7569930791 -10.2337254108 -2.5534594297 440.8831775414
-6.6634798348 13.4881592691 440.7595765935 -10.2807167042 -2.4297974301 440.8861547048
-6.9779790342 13.4881592691 440.7999101949 -10.3541814568 -2.2944548863 440.9274707077
-7.2924782336 13.4881592691 440.8312485330 -10.4224305373 -2.0479835445 440.9591942324
-7.6069774330 13.4881592691 440.8693503465 -10.4827252587 -1.8055804831 440.9976550104
-7.9214766324 13.4881592691 440.8570690238 -10.5641484171 -1.6392874527 440.9866707775
-8.2359758317 13.4881592691 440.7676334164 -10.6313876997 -1.5323520953 440.8984930513
-8.5504750311 13.4881592691 440.7617280684 -10.6759986692 -1.3963294971 440.8932156582
-8.8649742305 13.4881592691 440.8215975179 -10.7365075176 -1.3449813081 440.9543767859
-9.1794734299 13.4881592691 440.9384714755 -10.8242158710 -1.2904269602 441.0731962816
-9.4939726293 13.4881592691 441.0759800819 -10.9508127540 -1.2165625748 441.2135770006
-9.8084718287 13.4881592691 441.2122566799 -11.0851312389 -1.0723478061 441.3527903039
-10.1229710281 13.4881592691 441.2795183167 -11.1745892203 -0.9073492017 441.4219160991
-10.4374702275 13.4881592691 441.2851426447 -11.2569283702 -0.7730204970 441.4293750035
-10.7519694269 13.4881592691 441.3426842269 -11.3709484464 -0.6493000359 441.4896204665
-11.0664686263 13.4881592691 441.3187405445 -11.4779657144 -0.7521914768 441.4686175084
-11.3809678257 13.4881592691 441.2902619129 -11.5516024940 -0.7622591288 441.4420865961
-11.6954670250 13.4881592691 441.4798789931 -11.5728092221 -0.4357186530 441.6317508058
-12.0099662244 13.4881592691 441.4620020697 -11.6084376530 -0.2972356946 441.6147002141
-12.3244654238 13.4881592691 441.4557397847 -11.6838854268 -0.1631202007 441.6103599053
-12.6389646232 13.4881592691 441.4728463019 -11.7646303968 -0.1390875588 441.6295958104
-12.9534638226 13.4881592691 441.5293754441 -11.8920821604 -0.1186355732 441.6895120699
-13.2679630220 13.4881592691 441.5010143252 -11.9848590415 -0.1683620409 441.6636852201
-13.5824622214 13.4881592691 441.2630700117 -12.0692920543 -0.4035493685 441.4282813991
-13.8969614208 13.4881592691 441.1041003663 -12.1733091686 -0.6835772529 441.2725734668
-14.2114606202 13.4881592691 441.0540777572 -12.3014123869 -0.9587529633 441.2266350304
-14.5259598196 13.4881592691 440.8645645111 -12.4113088999 -1.3759459244 441.0413790761
-14.8404590189 13.4881592691 440.9222944619 -12.5080043566 -1.4438737682 441.1020343390
-15.1549582183 13.4881592691 441.0020172327 -12.6382585158 -1.1045393382 441.1844566491
-15.4694574177 13.4881592691 440.8751717489 -12.7711139337 -0.7601650196 441.0607625561
-15.7839566171 13.4881592691 440.7675623450 -12.8990859113 -0.5394955696 440.9565981912
-16.0984558165 13.4881592691 440.8058171929 -13.0711230957 -0.0661647370 440.9995772196
-16.4129550159 13.4881592691 440.7735279433 -13.2614379037 0.3196704826 440.9730953926
-16.7274542153 13.4881592691 440.6544947975 -13.4418633888 0.4156627997 440.8596604954
-17.0419534147 13.4881592691 440.7100416484 -13.6139079166 0.6013859976 440.9206742302
-17.3564526141 13.4881592691 441.1279356909 -13.8298051906 0.9410545609 441.3456748878
-17.6709518135 13.4881592691 441.4323033427 -13.9783584996 0.7525015965 441.6542077230
-17.9854510128 13.4881592691 441.9090236319 -14.1063535936 0.7646457007 442.1347747712
-18.2999502122 13.4881592691 442.3012342404 -14.2146097144 1.0557835741 442.5308482116
-18.6144494116 13.4881592691 442.7205255876 -14.4657358547 1.4482428937 442.9591614334
-18.9289486110 13.4881592691 442.6914247934 -14.6197790684 1.2424466679 442.9345089280
-19.2434478104 13.4881592691 443.1920484174 -14.7893094043 1.2974086965 443.4406372024
-19.5579470098 13.4881592691 443.1837697771 -14.8995278219 1.1608107302 443.4356742581
-19.8724462092 13.4881592691 443.3476033885 -15.0958407868 1.2896673910 443.6064078452
-20.1869454086 13.4881592691 443.5754605291 -15.2038071853 1.6345995840 443.8389537347
-20.5014446080 13.4881592691 443.3041129013 -15.3597554744 1.2086717989 443.5717749034
-20.8159438074 13.4881592691 443.6274039404 -15.4672705858 1.6538908510 443.9000398076
-21.1304430068 13.4881592691 443.8747682555 -15.5792094427 1.9945306435 444.1525636685
14.4079665244 13.1736600697 441.0094109855 -8.9756855766 -1.9767763351 441.1051701737
14.0934673250 13.1736600697 441.2029427938 -9.1239808038 -2.1825521658 441.3026708389
13.7789681256 13.1736600697 441.5111409421 -9.4819989190 -2.4548556247 441.6197710651
13.4644689262 13.1736600697 441.9249504717 -9.5912383617 -2.7748076853 442.0377283224
13.1499697268 13.1736600697 442.3525228029 -9.8500161017 -3.2017312752 442.4737600473
12.8354705274 13.1736600697 442.7158994011 -10.0908535663 -3.6775524915 442.8461553413
12.5209713280 13.1736600697 443.0042316397 -10.0448312124 -4.0521699676 443.1366244921
12.2064721286 13.1736600697 443.1902244976 -9.8546045248 -4.0756656502 443.3185078148
11.8919729292 13.1736600697 443.2597250611 -9.8853766403 -3.8382258710 443.3865542734
11.5774737298 13.1736600697 443.3597029024 -10.0631994222 -3.5810291533 443.4883514931
11.2629745305 13.1736600697 443.4722064157 -10.3085794404 -3.4201228232 443.6051869776
10.9484753311 13.1736600697 443.5731034204 -10.3883080248 -3.3840678441 443.7076367799
10.6339761317 13.1736600697 443.6414676215 -10.5632161953 -3.4385224428 443.7805277007
10.3194769323 13.1736600697 443.7131047417 -10.5320414604 -3.4772728828 443.8517034365
10.0049777329 13.1736600697 443.7403798680 -10.3838120584 -3.4430769525 443.8752111316
9.6904785335 13.1736600697 443.7324073601 -10.2828187404 -3.3050631792 443.8638407727
9.3759793341 13.1736600697 443.7045118812 -10.0319687698 -3.0837551467 443.8286198602
9.0614801347 13.1736600697 443.6848570817 -9.7978134561 -2.8884231424 443.8024251178
8.7469809353 13.1736600697 443.6994353833 -9.4743571482 -2.7326559766 443.8089902329
8.4324817359 13.1736600697 443.8093342476 -9.2015095530 -2.5751596157 443.9121809439
8.1179825366 13.1736600697 443.9556735743 -8.9896257405 -2.3603228866 444.0529524661
7.8034833372 13.1736600697 444.0425912218 -8.8835257911 -2.1356501487 444.1365790509
7.4889841378 13.1736600697 444.1025733156 -8.8669273072 -1.9654168849 444.1954309636
7.1744849384 13.1736600697 444.1797298753 -8.9125445492 -1.8439765293 444.2729635391
6.8599857390 13.1736600697 444.3036033703 -9.1208056868 -1.7586789020 444.4006908362
6.5454865396 13.1736600697 444.4270053374 -9.3861342924 -1.5850247441 444.5289359463
6.2309873402 13.1736600697 444.5078592174 -9.6716360201 -1.3642871720 444.6151580061
5.9164881408 13.1736600697 444.5617040099 -9.8452103305 -1.1459044805 444.6721825521
5.6019889414 13.1736600697 444.6242153888 -9.9269793476 -0.9706760194 444.7360790863
5.2874897420 13.1736600697 444.7205573159 -9.9833305669 -0.8402321995 444.8333923827
4.9729905427 13.1736600697 444.8285885345 -10.0212352162 -0.7074427353 444.9420173552
4.6584913433 13.1736600697 444.9340919513 -9.9958373321 -0.5245277756 445.0466695459
4.3439921439 13.1736600697 444.9730790476 -9.9314161560 -0.2780070797 445.0839824032
4.0294929445 13.1736600697 444.9762764865 -9.8796879892 -0.0026419722 445.0859410019
3.7149937451 13.1736600697 444.9312788951 -9.8678629290 0.2554060941 445.0407654252
3.4004945457 13.1736600697 444.8811949024 -9.8144357089 0.5042905779 444.9897246398
3.0859953463 13.1736600697 444.8632439615 -9.7379629336 0.6552296607 444.9702945995
2.7714961469 13.1736600697 444.8654353607 -9.6381451267 0.7042671440 444.9703871185
2.4569969475 13.1736600697 444.8913805571 -9.5534741649 0.6724460025 444.9944511409
2.1424977481 13.1736600697 444.9286190557 -9.5205858404 0.6258448229 445.0309082426
1.8279985487 13.1736600697 444.8738261078 -9.5121201199 0.5826623888 444.9758882012
1.5134993494 13.1736600697 444.7627370473 -9.5048508099 0.5256686276 444.8645982568
1.1990001500 13.1736600697 444.5965587938 -9.4398264631 0.4958751003 444.6970387883
0.8845009506 13.1736600697 444.3849899297 -9.4058483338 0.4566089416 444.4847553623
0.5700017512 13.1736600697 444.1217517463 -9.4737990202 0.4330726896 444.2229966965
0.2555025518 13.1736600697 443.8235952095 -9.5797713395 0.4290758098 443.9271784760
-0.0589966476 13.1736600697 443.5122953530 -9.6708616577 0.4390013238 443.6179374379
-0.3734958470 13.1736600697 443.2234430339 -9.7467501250 0.3623283616 443.3307465930
-0.6879950464 13.1736600697 442.9645673622 -9.8716355359 0.1998855458 443.0745953909
-1.0024942458 13.1736600697 442.7317197510 -10.0377036940 -0.0371358968 442.8454951202
-1.3169934452 13.1736600697 442.5360270966 -10.1656253829 -0.2855787731 442.6528626058
-1.6314926445 13.1736600697 442.3787193489 -10.2160956128 -0.5333605703 442.4969880302
-1.9459918439 13.1736600697 442.2165643639 -10.1791255774 -0.7965793701 442.3344197935
-2.2604910433 13.1736600697 442.0524076364 -10.1500967856 -1.0497557305 442.1701680903
-2.5749902427 13.1736600697 441.8982863123 -10.1423814719 -1.2703827071 442.0164897602
-2.8894894421 13.1736600697 441.7749653985 -10.1062651146 -1.4832866517 441.8930377215
-3.2039886415 13.1736600697 441.6905010532 -10.1292394869 -1.6934174071 441.8098775217
-3.5184878409 13.1736600697 441.6432616638 -10.1885446484 -1.8856297617 441.7647933173
-3.8329870403 13.1736600697 441.5811417625 -10.2557186856 -2.0724246104 441.7050820059
-4.1474862397 13.1736600697 441.4917893995 -10.3429778214 -2.2335958317 441.6185755239
-4.4619854391 13.1736600697 441.3169743329 -10.3975450027 -2.3389015591 441.4456379181
-4.7764846385 13.1736600697 441.0977740140 -10.4052675842 -2.4039923302 441.2270334111
-5.0909838378 13.1736600697 440.9071226891 -10.3903424978 -2.4529174372 441.0363554846
-5.4054830372 13.1736600697 440.7768842902 -10.3556575921 -2.5270985971 440.9057581797
-5.7199822366 13.1736600697 440.7381018729 -10.3472981954 -2.6088193282 440.8672668284
-6.0344814360 13.1736600697 440.7117151305 -10.3735414690 -2.6432359889 440.8417095879
-6.3489806354 13.1736600697 440.6982842020 -10.4067068404 -2.5758055574 440.8286651525
-6.6634798348 13.1736600697 440.6914335381 -10.4635895784 -2.4439181563 440.8224121307
-6.9779790342 13.1736600697 440.7256032166 -10.5477021840 -2.3123368941 440.8578662721
-7.2924782336 13.1736600697 440.7106322516 -10.6005300627 -2.1173944868 440.8431875130
-7.6069774330 13.1736600697 440.6982723455 -10.6148506812 -1.9088445879 440.8302235452
-7.9214766324 13.1736600697 440.6937710860 -10.6424349781 -1.7584726344 440.8257632243
-8.2359758317 13.1736600697 440.6509880954 -10.7100141283 -1.6008038651 440.7840290721
-8.5504750311 13.1736600697 440.6415086957 -10.7589276884 -1.5109249274 440.7754264983
-8.8649742305 13.1736600697 440.6951603730 -10.7786990776 -1.5024797118 440.8295159983
-9.1794734299 13.1736600697 440.8348588928 -10.8492092283 -1.4437752120 440.9707049712
