# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=173, J=151, F=POINT
-45.5887359418 25.1825682931 502.4465578077 9.8453933156 7.8506465442 502.6043253629
-45.9176823460 25.1825682931 502.2611778015 9.7796177531 7.4783488880 502.4120394179
-46.2466287501 25.1825682931 502.0513759308 9.7389507325 6.8963414323 502.1931807188
-46.5755751543 25.1825682931 501.9131079728 9.6800615952 6.5026982036 502.0485600332
-46.9045215584 25.1825682931 501.8211663041 9.5950858110 6.5106979782 501.9551153347
-47.2334679626 25.1825682931 501.8737050738 9.4700857719 6.8135945406 502.0092862086
-47.5624143668 25.1825682931 502.1403708078 9.3158407581 7.0728871028 502.2765798004
-47.8913607709 25.1825682931 502.4870645081 9.1736385825 7.0412768344 502.6201201925
8.6874207444 24.8536218889 503.0879006761 11.0661873947 0.0205867390 503.2095952324
8.3584743403 24.8536218889 502.8140511666 10.6831699960 -0.0762175154 502.9275355167
8.0295279361 24.8536218889 502.3081647550 10.3386606967 0.0837519782 502.4145572123
7.7005815320 24.8536218889 501.7470634238 10.0293114161 0.3868249390 501.8474393433
7.3716351278 24.8536218889 501.2279427628 9.7427815506 0.7955979437 501.3232543725
7.0426887237 24.8536218889 500.7626051845 9.4454028616 1.2542024621 500.8532473791
6.7137423195 24.8536218889 500.3889192583 9.1660831886 1.6798129101 500.4756830945
6.3847959153 24.8536218889 500.1090134445 8.9170538194 2.0993821520 500.1929093687
6.0558495112 24.8536218889 499.8322822637 8.7066933741 2.5959914292 499.9148488233
5.7269031070 24.8536218889 499.4816841698 8.5285712192 3.1811868331 499.5646197419
5.3979567029 24.8536218889 499.0411486589 8.3886934490 3.8632381138 499.1266000137
5.0690102987 24.8536218889 498.5363024347 8.2731987668 4.6227350597 498.6263734927
4.7400638945 24.8536218889 498.0564637241 8.2166050334 5.3573134791 498.1530432139
4.4111174904 24.8536218889 497.6804220890 8.1929995022 5.8844977250 497.7826383925
4.0821710862 24.8536218889 497.4182951415 8.1443355868 6.1113246773 497.5225008308
3.7532246821 24.8536218889 497.2382974234 8.0308914067 6.0636187566 497.3401121102
3.4242782779 24.8536218889 497.1080639467 7.8565696104 5.8294100165 497.2043191164
3.0953318737 24.8536218889 497.0057697270 7.6698614411 5.5297037602 497.0957046084
2.7663854696 24.8536218889 496.8794266195 7.5420457024 5.1897734436 496.9637620587
2.4374390654 24.8536218889 496.6537320180 7.4973838559 4.7390971177 496.7329255582
2.1084926613 24.8536218889 496.3483509634 7.4936673504 4.2057502634 496.4227320437
1.7795462571 24.8536218889 496.0285833412 7.5070641100 3.6555952566 496.0988559548
1.4505998529 24.8536218889 495.7986910609 7.5858166578 3.0602237506 495.8661630334
1.1216534488 24.8536218889 495.6328363703 7.6856196299 2.3875514196 495.6981719145
0.7927070446 24.8536218889 495.4340677640 7.8061310215 1.7238752517 495.4985599662
0.4637606405 24.8536218889 495.1576792512 7.9178131972 1.1890539558 495.2224075469
0.1348142363 24.8536218889 494.8013846189 8.0100633867 0.7852087591 494.8668385425
-0.1941321678 24.8536218889 494.4238706835 8.1089721480 0.4379823055 494.4905571995
-0.5230785720 24.8536218889 494.0776369340 8.2201173657 0.0647032093 494.1460167140
-0.8520249762 24.8536218889 493.7730308175 8.3668537641 -0.2792398728 493.8439917418
-1.1809713803 24.8536218889 493.5643104521 8.5376199694 -0.5262589247 493.6384268422
-1.5099177845 24.8536218889 493.4739115095 8.7289676935 -0.6723192688 493.5515659287
-1.8388641886 24.8536218889 493.4848907432 8.9375019145 -0.6543684469 493.5662514095
-2.1678105928 24.8536218889 493.5708262616 9.1497544989 -0.4491714956 493.6558318292
-2.4967569970 24.8536218889 493.7359473802 9.3407866397 -0.1011989288 493.8243070887
-2.8257034011 24.8536218889 494.0223893030 9.5051464423 0.3184594805 494.1139244729
-3.1546498053 24.8536218889 494.4793662696 9.6525049260 0.6963235013 494.5740585434
-3.4835962094 24.8536218889 495.1303663839 9.7788650547 0.9327336427 495.2278020359
-3.8125426136 24.8536218889 495.9491279904 9.8824065148 1.0704320997 496.0487328255
-4.1414890178 24.8536218889 496.8337761109 9.9703516825 1.1501783523 496.9351385317
-4.4704354219 24.8536218889 497.6914764773 10.0521921141 1.1649836806 497.7943445957
-4.7993818261 24.8536218889 498.4412802937 10.1274470063 1.1946280888 498.5455869025
-5.1283282302 24.8536218889 498.9801534678 10.1746234519 1.3583102913 499.0857256264
-5.4572746344 24.8536218889 499.2455109018 10.1682140264 1.7567894776 499.3521393179
-5.7862210386 24.8536218889 499.2883701173 10.1249340835 2.3645505797 499.3966178540
-6.1151674427 24.8536218889 499.2979023784 10.0686682065 2.9775476587 499.4082890671
-6.4441138469 24.8536218889 499.4271973815 9.9833216173 3.4092987241 499.5386026251
-6.7730602510 24.8536218889 499.6679358029 9.8934811209 3.6024091257 499.7788554849
-7.1020066552 24.8536218889 499.9072416599 9.8136071395 3.5898200669 500.0164436868
-7.4309530593 24.8536218889 500.1547989511 9.7403265404 3.3814260599 500.2610627634
-7.7598994635 24.8536218889 500.4734172439 9.6748742028 2.9875621651 500.5758384964
-8.0888458677 24.8536218889 500.9181562359 9.6489128939 2.4375694381 501.0170082059
-8.4177922718 24.8536218889 501.3969268185 9.6877688254 1.8542572695 501.4939375086
-8.7467386760 24.8536218889 501.7913036657 9.7627925713 1.3658199290 501.8881250014
-9.0756850801 24.8536218889 502.0501843113 9.8380621655 1.0752201067 502.1477184379
-9.4046314843 24.8536218889 502.1466625136 9.8872681658 1.0267211011 502.2450426849
-9.7335778885 24.8536218889 502.1469138341 9.8863305640 1.2481605075 502.2457769955
-10.0625242926 24.8536218889 502.1053795396 9.8542680143 1.6849445751 502.2048962316
-10.3914706968 24.8536218889 502.0837334217 9.8584941623 2.1511225752 502.1851178621
-10.7204171009 24.8536218889 502.0908904566 9.8868146390 2.5246477906 502.1945690961
-11.0493635051 24.8536218889 502.0883317458 9.9136270562 2.7666224153 502.1938142552
-11.3783099093 24.8536218889 502.0287593510 9.9215672932 2.8926279810 502.1351212668
-11.7072563134 24.8536218889 501.9651536241 9.9266595259 2.9058256675 502.0717058797
-12.0362027176 24.8536218889 501.9545622932 9.9588454025 2.8606753805 502.0614949111
-12.3651491217 24.8536218889 502.0580025368 10.0000885859 2.7648043600 502.1651957534
-12.6940955259 24.8536218889 502.2234122831 10.0470441875 2.6736465845 502.3310137033
-13.0230419300 24.8536218889 502.3808572447 10.1004402497 2.6040868429 502.4891301187
-13.3519883342 24.8536218889 502.4850802444 10.1561853729 2.6257997312 502.5945670158
-13.6809347384 24.8536218889 502.5446885742 10.1856795381 2.6771291253 502.6550299182
-14.0098811425 24.8536218889 502.5962724840 10.1771160625 2.7554110829 502.7068520484
-14.3388275467 24.8536218889 502.6946813163 10.1052895830 2.8247097244 502.8041750883
-14.6677739508 24.8536218889 502.8395940370 9.9668218414 2.9141017553 502.9468032088
-14.9967203550 24.8536218889 503.0058388110 9.8151654131 3.0286288885 503.1107074422
-15.3256667592 24.8536218889 503.1712745531 9.7097914240 3.1600191903 503.2748725162
-15.6546131633 24.8536218889 503.3248138216 9.6624850372 3.2643403111 503.4281356294
-15.9835595675 24.8536218889 503.4963850825 9.6559921668 3.2753523999 503.5996186547
-16.3125059716 24.8536218889 503.6603671850 9.6558800853 3.2683802885 503.7635197222
-16.6414523758 24.8536218889 503.7820240420 9.6465495628 3.3183444135 503.8852995236
-16.9703987800 24.8536218889 503.8207363004 9.6353935395 3.5073677955 503.9250705847
-17.2993451841 24.8536218889 503.7976071311 9.6184656759 3.7795277144 503.9035906428
-17.6282915883 24.8536218889 503.7270931958 9.5872532953 4.0899594500 503.8349209945
-17.9572379924 24.8536218889 503.6355832965 9.5609167609 4.3923708667 503.7454762214
-18.2861843966 24.8536218889 503.5463203417 9.5402590602 4.6604198520 503.6582499928
-18.6151308008 24.8536218889 503.4745236870 9.5119386714 4.8699598537 503.5879163445
-18.9440772049 24.8536218889 503.4494518301 9.4698806434 4.9872567188 503.5632054837
-19.2730236091 24.8536218889 503.4675511258 9.4376616347 5.0597114913 503.5814186148
-19.6019700132 24.8536218889 503.5122232941 9.4278394914 5.1353945353 503.6266627583
-19.9309164174 24.8536218889 503.5865218816 9.4804342928 5.2200404511 503.7028017368
-20.2598628215 24.8536218889 503.6566785427 9.5596338175 5.2958793161 503.7752304124
-20.5888092257 24.8536218889 503.7058625492 9.6312805610 5.3486377185 503.8263246965
-20.9177556299 24.8536218889 503.7021536988 9.6860733725 5.3709431176 503.8239044429
-21.2467020340 24.8536218889 503.6619481050 9.7084489124 5.3688827302 503.7841173072
-21.5756484382 24.8536218889 503.5968880876 9.7026625694 5.4135593154 503.7194397449
-21.9045948423 24.8536218889 503.5474661485 9.6847612783 5.5425816409 503.6710885855
-22.2335412465 24.8536218889 503.5001164422 9.6658121413 5.7337417389 503.6255265334
-22.5624876507 24.8536218889 503.4475002534 9.6647504581 5.9128934155 503.5749747767
-22.8914340548 24.8536218889 503.3601969097 9.6752723847 6.0562163714 503.4895991830
-23.2203804590 24.8536218889 503.2385830985 9.6967219451 6.1471112050 503.3695311713
-23.5493268631 24.8536218889 503.0984429513 9.7366348075 6.1813036257 503.2306169858
-23.8782732673 24.8536218889 502.8932221145 9.7823431349 6.2589710493 503.0272972757
-24.2072196715 24.8536218889 502.6154152133 9.8180004281 6.4542550006 502.7527286352
-24.5361660756 24.8536218889 502.3452723931 9.8375393761 6.8179253013 502.4878446113
-24.8651124798 24.8536218889 502.1307856150 9.8636158074 7.2620435409 502.2801549489
-25.1940588839 24.8536218889 501.9788095859 9.9207384852 7.6265242277 502.1347530267
-25.5230052881 24.8536218889 501.8159686850 10.0247611397 7.8535724444 501.9775302375
-25.8519516923 24.8536218889 501.5882871945 10.1681574083 7.9746988996 501.7547180629
-26.1808980964 24.8536218889 501.3570737690 10.3123283496 8.0135287368 501.5271440082
-26.5098445006 24.8536218889 501.1979046724 10.3951901645 7.9030850081 501.3679869908
-26.8387909047 24.8536218889 501.1667023395 10.3964693990 7.5647616234 501.3316025629
-27.1677373089 24.8536218889 501.2833029730 10.3198962648 7.0417576312 501.4389658263
-27.4966837130 24.8536218889 501.5322157327 10.1741657908 6.4683808678 501.6771043394
-27.8256301172 24.8536218889 501.8838745797 9.9780653530 5.9557373488 502.0183822916
-28.1545765214 24.8536218889 502.3331626662 9.7745617100 5.4564534694 502.4578800808
-28.4835229255 24.8536218889 502.8614239908 9.6099449916 4.8698507383 502.9768167888
-28.8124693297 24.8536218889 503.4164458364 9.4664409333 4.1602139836 503.5226299014
-29.1414157338 24.8536218889 503.9313976961 9.3589816422 3.3559614332 504.0294699702
-29.4703621380 24.8536218889 504.3206247793 9.2715515099 2.6359816179 504.4127304542
-29.7993085422 24.8536218889 504.4632366834 9.2301223510 2.1759260781 504.5523629694
-30.1282549463 24.8536218889 504.3263224235 9.3077184415 2.0590645047 504.4164081971
-30.4572013505 24.8536218889 504.0133951761 9.4994787024 2.2511057176 504.1079349599
-30.7861477546 24.8536218889 503.6708007148 9.7178962661 2.6802017233 503.7716709799
-31.1150941588 24.8536218889 503.3833965815 9.8750301800 3.2881788507 503.4909853166
-31.4440405630 24.8536218889 503.1521825088 9.9291714433 4.0121746894 503.2661371031
-31.7729869671 24.8536218889 502.9204851026 9.9506073929 4.7130916471 503.0409945085
-32.1019333713 24.8536218889 502.6322874200 10.0295908345 5.2755047086 502.7600222763
-32.4308797754 24.8536218889 502.3115719004 10.1991508062 5.6171916849 502.4465053960
-32.7598261796 24.8536218889 502.0337493212 10.3727370428 5.7014050035 502.1732620822
-33.0887725838 24.8536218889 501.8307926336 10.4641113430 5.6713331330 501.9719176218
-33.4177189879 24.8536218889 501.7679444886 10.5069998361 5.6401855083 501.9096321595
-33.7466653921 24.8536218889 501.8526099619 10.5367836962 5.6218478806 501.9946923124
-34.0756117962 24.8536218889 501.9905195467 10.5834733378 5.6332195621 502.1336722282
-34.4045582004 24.8536218889 502.0885162072 10.6802120966 5.7278181643 502.2347587916
-34.7335046045 24.8536218889 502.1230051940 10.8265427270 5.8759218852 502.2740813844
-35.0624510087 24.8536218889 502.1058999289 10.9925251198 6.0015463666 502.2620719412
-35.3913974129 24.8536218889 502.0553269401 11.1432164270 5.9983718107 502.2147977168
-35.7203438170 24.8536218889 502.0395183586 11.2561459893 5.8359035421 502.1995983535
-36.0492902212 24.8536218889 502.0803546775 11.3588125693 5.5878859755 502.2399124380
-36.3782366253 24.8536218889 502.1499842309 11.5007314673 5.3208781414 502.3098498254
-36.7071830295 24.8536218889 502.2426976901 11.6683250841 5.0246012353 502.4033477305
-37.0361294337 24.8536218889 502.3733742185 11.8123921267 4.7042321674 502.5342471233
-37.3650758378 24.8536218889 502.4925113522 11.9482585554 4.3952437398 502.6537605700
