# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=208, J=142, F=POINT
-25.0144331902 24.9482277483 302.6257931587 -0.5037934406 3.3451740592 302.6447004034
-25.4770260006 24.9482277483 302.3982122580 -0.2742790420 3.0064735408 302.4132816015
-25.9396188110 24.9482277483 302.3492114373 -0.1948326588 2.9573915210 302.3637375432
-26.4022116214 24.9482277483 302.3193171792 -0.1842485598 2.9459613212 302.3337264933
-26.8648044318 24.9482277483 302.3681383075 -0.2427413318 2.9780358992 302.3829007809
-27.3273972422 24.9482277483 302.3993485430 -0.3138712667 3.0843447423 302.4152405169
-27.7899900526 24.9482277483 302.4421678594 -0.3022400997 3.1954167890 302.4591987972
-28.2525828630 24.9482277483 302.4806764212 -0.3060035945 3.1952420242 302.4977071286
-28.7151756734 24.9482277483 302.4332438327 -0.2222426142 3.1401094557 302.4496266394
-29.1777684838 24.9482277483 302.4047165926 -0.1274931055 3.1105110370 302.4207402789
-29.6403612942 24.9482277483 302.4073310778 -0.1046904264 3.1083454387 302.4233236062
-30.1029541045 24.9482277483 302.5129285598 -0.0995583475 3.2057330971 302.5299300604
-30.5655469149 24.9482277483 302.5902535087 -0.1820586124 3.3379542588 302.6087186491
-31.0281397253 24.9482277483 302.5708534877 -0.1156301970 3.3453032012 302.5893682933
-31.4907325357 24.9482277483 302.5565451751 -0.1290707644 3.3251580739 302.5748442349
-31.9533253461 24.9482277483 302.4946014015 -0.0177053843 3.3105761652 302.5127172618
-32.4159181565 24.9482277483 302.3675172465 0.1105374427 3.3136768953 302.3856943688
-32.8785109669 24.9482277483 302.3186236233 0.1323912832 3.4131290318 302.3379188370
-33.3411037773 24.9482277483 302.3535668792 0.0566012881 3.5626783797 302.3745612407
-33.8036965877 24.9482277483 302.3491419544 -0.0742398274 3.5855812119 302.3704111595
-34.2662893981 24.9482277483 302.3812314611 -0.1904269982 3.5115808320 302.4016808854
-34.7288822085 24.9482277483 302.2958396337 -0.3118601001 3.4627598521 302.3158325698
-35.1914750189 24.9482277483 302.3199522695 -0.2841202014 3.5076941911 302.3404342509
-35.6540678293 24.9482277483 302.3663659858 -0.2280609648 3.4825799327 302.3865070638
-36.1166606396 24.9482277483 302.3666493125 -0.2301316467 3.4933845464 302.3869165699
-36.5792534500 24.9482277483 302.3701352596 -0.2465924339 3.4763500253 302.3902189460
-37.0418462604 24.9482277483 302.3894668430 -0.2681583490 3.4086208289 302.4087966023
-37.5044390708 24.9482277483 302.2726017769 -0.3640170685 3.5001540109 302.2930852195
-37.9670318812 24.9482277483 302.1845979582 -0.4434047308 3.5624206019 302.2059210066
-38.4296246916 24.9482277483 302.0656687204 -0.3504327372 3.5764033468 302.0870432235
-38.8922175020 24.9482277483 302.0263623341 -0.2673353122 3.4873996700 302.0466139015
-39.3548103124 24.9482277483 302.0667443723 -0.2917791355 3.4285507505 302.0863422119
-39.8174031228 24.9482277483 302.0622602886 -0.3599608896 3.2888203682 302.0803783796
-40.2799959332 24.9482277483 302.0774525435 -0.4565029360 3.2031253788 302.0947794026
-40.7425887436 24.9482277483 302.0539861467 -0.5747661599 3.1174741418 302.0706201342
-41.2051815540 24.9482277483 302.0511092427 -0.6042758442 3.0970203612 302.0675905806
-41.6677743644 24.9482277483 301.9360989598 -0.6156404126 2.9492450384 301.9511300103
-42.1303671747 24.9482277483 301.9294304438 -0.7111179203 2.9471935414 301.9446515615
-42.5929599851 24.9482277483 301.8504453741 -0.8522022676 2.8809701184 301.8653965099
-43.0555527955 24.9482277483 301.7853976216 -0.9605804925 2.7609004490 301.7995551750
-43.5181456059 24.9482277483 301.7342513520 -0.9717605850 2.6934214328 301.7478372360
-43.9807384163 24.9482277483 301.6758047660 -0.9574054196 2.5605596398 301.6881904749
-44.4433312267 24.9482277483 301.7740782779 -0.9590137291 2.5232190844 301.7861505476
-44.9059240371 24.9482277483 301.7285519321 -1.1602790247 2.4738531801 301.7409240524
-45.3685168475 24.9482277483 301.8158454479 -1.2589578633 2.5003769085 301.8288280185
-45.8311096579 24.9482277483 301.7691295133 -1.4976870607 2.4350238056 301.7826700370
-46.2937024683 24.9482277483 301.7445694729 -1.5144035080 2.4615564837 301.7584097994
-46.7562952787 24.9482277483 301.5160599202 -1.5081462286 2.2532696705 301.5282509469
-47.2188880891 24.9482277483 301.4438510606 -1.5211463356 2.1123914529 301.4550902309
-47.6814808995 24.9482277483 301.4702453186 -1.6266307531 2.0064579131 301.4813105541
-48.1440737098 24.9482277483 301.4775822138 -1.5829354017 1.8641375535 301.4875010192
-48.6066665202 24.9482277483 301.4455313846 -1.6640842219 1.7114243452 301.4549826116
-49.0692593306 24.9482277483 301.5956176554 -1.8363348350 1.6702250404 301.6058327789
-49.5318521410 24.9482277483 301.6024180707 -2.1542522858 1.6920982348 301.6148580316
-49.9944449514 24.9482277483 301.5161049843 -2.3911513302 1.6345444985 301.5300165909
45.7622667998 24.4856349379 304.6031282175 -2.6027907048 5.1241843424 304.6573444125
45.2996739894 24.4856349379 304.5079817796 -2.6343785189 4.9279446482 304.5592480227
44.8370811790 24.4856349379 304.4171120699 -2.6451278467 4.7749698924 304.4660492727
44.3744883686 24.4856349379 304.2884633974 -2.6519578286 4.6375740072 304.3353560298
43.9118955582 24.4856349379 304.1224776100 -2.6452986349 4.5233887540 304.1676183264
43.4493027478 24.4856349379 303.9557371093 -2.6295108621 4.3707588097 303.9985328610
42.9867099375 24.4856349379 303.8539547544 -2.6215758844 4.1546314618 303.8936646964
42.5241171271 24.4856349379 303.7303988771 -2.6229732253 3.9063333586 303.7668425469
42.0615243167 24.4856349379 303.5807481116 -2.6151251767 3.6310909820 303.6137255221
41.5989315063 24.4856349379 303.4257609397 -2.5921919864 3.2920023242 303.4546904242
41.1363386959 24.4856349379 303.3006831730 -2.5658745505 2.9861313174 303.3262354391
40.6737458855 24.4856349379 303.2064153674 -2.5541518154 2.7547747359 303.2296865337
40.2111530751 24.4856349379 303.0853927860 -2.5496516161 2.5875424638 303.1071616106
39.7485602647 24.4856349379 302.9115374740 -2.5074499688 2.4266870206 302.9316352745
39.2859674543 24.4856349379 302.7310581153 -2.4691710490 2.2565152244 302.7495371000
38.8233746439 24.4856349379 302.5726284141 -2.4445805306 2.0792499181 302.5896474098
38.3607818335 24.4856349379 302.4923139448 -2.4360031413 1.9028899998 302.5081074903
37.8981890231 24.4856349379 302.4600412226 -2.4586576234 1.7330430822 302.4749989206
37.4355962127 24.4856349379 302.4128487312 -2.4950632701 1.6060917197 302.4274060813
36.9730034024 24.4856349379 302.3467922408 -2.5081365180 1.5353681284 302.3610935329
36.5104105920 24.4856349379 302.2819686666 -2.4750963058 1.5166026665 302.2959059702
36.0478177816 24.4856349379 302.2489831762 -2.4320712736 1.5136239849 302.2625578190
35.5852249712 24.4856349379 302.2215176599 -2.3908579486 1.5048142174 302.2347207125
35.1226321608 24.4856349379 302.1904543697 -2.3376199676 1.4403938967 302.2029283675
34.6600393504 24.4856349379 302.1607272221 -2.2606462568 1.3640797391 302.1722626424
34.1974465400 24.4856349379 302.1380604252 -2.1803055575 1.2876379743 302.1486708582
33.7348537296 24.4856349379 302.1341647177 -2.1104096935 1.1963999468 302.1439039457
33.2722609192 24.4856349379 302.1394158581 -2.0479127260 1.0827209195 302.1482961167
32.8096681088 24.4856349379 302.1411186489 -1.9812410974 0.9474141090 302.1490997640
32.3470752984 24.4856349379 302.1588774758 -1.9558752131 0.8266829724 302.1663384463
31.8844824880 24.4856349379 302.1453154570 -1.9458164250 0.7669740630 302.1525543552
31.4218896776 24.4856349379 302.1166857455 -1.9163942283 0.7533067642 302.1237028830
30.9592968673 24.4856349379 302.1267350721 -1.8285574445 0.7448506129 302.1331866414
30.4967040569 24.4856349379 302.1830592361 -1.7140167107 0.7092792747 302.1887526359
30.0341112465 24.4856349379 302.1764340242 -1.6284064668 0.6741495718 302.1815736686
29.5715184361 24.4856349379 302.1459782678 -1.5968410471 0.6539444564 302.1509055557
29.1089256257 24.4856349379 302.1510283872 -1.5878148418 0.5891893445 302.1557748174
28.6463328153 24.4856349379 302.1847486224 -1.5413264526 0.4204230983 302.1889719079
28.1837400049 24.4856349379 302.1967105831 -1.4646219043 0.3091450528 302.2004178939
27.7211471945 24.4856349379 302.2003869338 -1.3723517393 0.3429241309 302.2036975439
27.2585543841 24.4856349379 302.1773196879 -1.2789343887 0.4624621123 302.1803800350
26.7959615737 24.4856349379 302.1488877781 -1.2119820716 0.5666207225 302.1518498125
26.3333687633 24.4856349379 302.1817974173 -1.1932013718 0.5298988155 302.1846177631
25.8707759529 24.4856349379 302.2423941945 -1.1827016506 0.4103450256 302.2449867486
25.4081831425 24.4856349379 302.3225645722 -1.1327340502 0.2890099036 302.3248247542
24.9455903322 24.4856349379 302.3787143725 -1.0222754983 0.1852376832 302.3804991493
24.4829975218 24.4856349379 302.4124019129 -0.8946730348 0.0923710351 302.4137394415
24.0204047114 24.4856349379 302.4250016466 -0.8022663856 0.0556747972 302.4260708867
23.5578119010 24.4856349379 302.3853775200 -0.7552165152 0.0835344455 302.3863321446
23.0952190906 24.4856349379 302.3177604541 -0.7240670156 0.1503424354 302.3186649247
22.6326262802 24.4856349379 302.2673727447 -0.7256510827 0.2220141040 302.2683253100
22.1700334698 24.4856349379 302.2787545862 -0.7243283647 0.2812550601 302.2797532588
21.7074406594 24.4856349379 302.3750713223 -0.6655657211 0.3409645815 302.3759960575
21.2448478490 24.4856349379 302.5190809466 -0.5520733568 0.3375175275 302.5197729734
20.7822550386 24.4856349379 302.6379432665 -0.4473649165 0.2962723043 302.6384189379
20.3196622282 24.4856349379 302.6850168623 -0.3364267456 0.2838341770 302.6853369057
19.8570694178 24.4856349379 302.6763793122 -0.2177675411 0.2880165920 302.6765946845
19.3944766074 24.4856349379 302.6564763780 -0.1040099388 0.3281323564 302.6566721261
18.9318837970 24.4856349379 302.6569753548 -0.0133100808 0.4220178051 302.6572698732
18.4692909867 24.4856349379 302.7081862417 0.0330461592 0.5408168440 302.7086711554
18.0066981763 24.4856349379 302.7467572934 0.0740363275 0.6455078830 302.7474545120
17.5441053659 24.4856349379 302.7800941643 0.1097609117 0.7212480906 302.7809730951
17.0815125555 24.4856349379 302.7961266637 0.1302755869 0.7414650316 302.7970625100
16.6189197451 24.4856349379 302.7846552439 0.1251581069 0.6575269688 302.7853950530
16.1563269347 24.4856349379 302.7887669769 0.0963689559 0.5268754429 302.7892407139
15.6937341243 24.4856349379 302.8327992627 0.0740467089 0.4649585136 302.8331652554
15.2311413139 24.4856349379 302.8860875482 0.0799075417 0.4824755101 302.8864823628
14.7685485035 24.4856349379 302.9366785436 0.1238593505 0.5174746823 302.9371458376
14.3059556931 24.4856349379 302.8969027278 0.1781839451 0.5242681184 302.8974088510
13.8433628827 24.4856349379 302.8183941637 0.2345869713 0.5426452779 302.8189712333
13.3807700723 24.4856349379 302.8198263695 0.2811251072 0.6176328886 302.8205867245
12.9181772619 24.4856349379 302.9085381962 0.3394197256 0.7402216732 302.9096328050
12.4555844516 24.4856349379 303.0143445167 0.4151278372 0.8863068026 303.0159250828
11.9929916412 24.4856349379 303.0331813492 0.4611631496 1.0187405793 303.0352446539
11.5303988308 24.4856349379 302.9970450218 0.4821072423 1.0715145267 302.9993232050
11.0678060204 24.4856349379 302.9848737641 0.4816532185 1.0492682897 302.9870734596
10.6052132100 24.4856349379 303.0510177589 0.4780757394 0.9747061330 303.0529623237
10.1426203996 24.4856349379 303.1473157314 0.4923169706 0.8837761933 303.1490037449
9.6800275892 24.4856349379 303.2114905313 0.5123846022 0.8389010727 303.2130839578
9.2174347788 24.4856349379 303.1940758624 0.5134053323 0.9297050831 303.1959359468
8.7548419684 24.4856349379 303.0986607095 0.5146936126 1.1280847786 303.1011969766
8.2922491580 24.4856349379 302.9940210928 0.5282699559 1.3192849646 302.9973537837
7.8296563476 24.4856349379 302.9344936128 0.5412843359 1.4154564348 302.9382840219
7.3670635372 24.4856349379 302.9498445574 0.5335569490 1.4063418680 302.9535786186
6.9044707268 24.4856349379 303.0077173540 0.4952952088 1.3396638498 303.0110836136
6.4418779165 24.4856349379 303.0688440033 0.4643705611 1.2765043002 303.0718880213
5.9792851061 24.4856349379 303.0962647239 0.4284390290 1.2343676868 303.0990810167
5.5166922957 24.4856349379 303.0763892132 0.3772248696 1.2033816062 303.0790130055
5.0540994853 24.4856349379 303.0326730586 0.3247651275 1.2485173013 303.0354190666
4.5915066749 24.4856349379 302.9969630740 0.3158668294 1.3709786878 303.0002293506
4.1289138645 24.4856349379 302.9464055899 0.3655179402 1.4666138492 302.9501761336
3.6663210541 24.4856349379 302.8704078975 0.4554120406 1.4581941762 302.8742605610
3.2037282437 24.4856349379 302.8218979811 0.5134284063 1.3996834196 302.8255679748
2.7411354333 24.4856349379 302.8408168357 0.5281696438 1.3329618103 302.8442109271
2.2785426229 24.4856349379 302.8742155608 0.4936129723 1.3249161964 302.8775156862
1.8159498125 24.4856349379 302.8661211819 0.3888969451 1.4186177085 302.8696932293
1.3533570021 24.4856349379 302.7920306263 0.2727595805 1.5252832770 302.7959951810
0.8907641917 24.4856349379 302.6959997019 0.1899718893 1.5660357776 302.7001103286
0.4281713814 24.4856349379 302.6445897243 0.1517890370 1.5506054796 302.6486000408
-0.0344214290 24.4856349379 302.6522607119 0.1529412489 1.5259219462 302.6561460516
-0.4970142394 24.4856349379 302.6306247037 0.1698751024 1.5275582333 302.6345276076
-0.9596070498 24.4856349379 302.5617329327 0.1846955987 1.5837148766 302.5659341375
-1.4221998602 24.4856349379 302.4459320032 0.1648254200 1.7135448684 302.4508310267
-1.8847926706 24.4856349379 302.4127598113 0.1571853716 1.7985208781 302.4181487300
-2.3473854810 24.4856349379 302.4526784481 0.1699002898 1.7813433771 302.4579718750
