# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=145, J=149, F=POINT
-34.0226821378 30.4730816409 301.9580959206 1.1728494583 -1.7262482789 301.9653079427
-34.5442021415 30.4730816409 301.8963987741 1.1826363139 -1.7722540417 301.9039170097
-35.0657221451 30.4730816409 301.8370625613 1.2336844057 -1.7507180910 301.8446609212
-35.5872421488 30.4730816409 301.8403553038 1.2334439655 -1.6698810237 301.8474945673
-36.1087621525 30.4730816409 301.7279864365 1.1759573559 -1.8175832442 301.7357524119
-36.6302821562 30.4730816409 301.6716944983 1.0203925232 -2.0334092846 301.6802731630
-37.1518021598 30.4730816409 301.7186283812 0.9483852060 -2.1960418793 301.7281106338
-37.6733221635 30.4730816409 301.8196746511 0.9060531928 -2.1463407587 301.8286661627
-38.1948421672 30.4730816409 301.8043476627 0.8861982667 -2.1613389475 301.8133877109
-38.7163621709 30.4730816409 301.7154029480 0.8477212975 -2.2673377324 301.7251130215
-39.2378821746 30.4730816409 301.5731378209 0.7533866980 -2.4083514114 301.5836951879
-39.7594021782 30.4730816409 301.5322752455 0.6584743394 -2.5805474849 301.5440363007
-40.2809221819 30.4730816409 301.6469709561 0.6573105880 -2.5683339531 301.6586207677
-40.8024421856 30.4730816409 301.5753612588 0.6018921716 -2.7586265731 301.5885787180
-41.3239621893 30.4730816409 301.5931557511 0.5864014457 -2.7559417333 301.6063173699
-41.8454821929 30.4730816409 301.5900285479 0.5247834571 -2.8395526515 301.6038523900
-42.3670021966 30.4730816409 301.5397637324 0.4611607818 -2.9579686217 301.5546241719
-42.8885222003 30.4730816409 301.4761101821 0.4270258122 -2.9864418396 301.4912041775
-43.4100422040 30.4730816409 301.3343630583 0.4035628226 -3.0726702127 301.3502986972
-43.9315622076 30.4730816409 301.1821460046 0.3815724107 -3.1682388332 301.1990511385
-44.4530822113 30.4730816409 301.2214582205 0.3418776093 -3.2313139579 301.2389834710
-44.9746022150 30.4730816409 301.2419291457 0.3101363420 -3.3684219695 301.2609206760
-45.4961222187 30.4730816409 301.3245892225 0.1435776033 -3.5526972453 301.3455663227
-46.0176422223 30.4730816409 301.2130090154 -0.1468238431 -3.8644381326 301.2378333468
-46.5391622260 30.4730816409 301.1510300152 -0.3969061620 -3.9586327842 301.1773085530
-47.0606822297 30.4730816409 301.1530720473 -0.3585174570 -4.1651072863 301.1820868794
-47.5822022334 30.4730816409 301.1479810484 -0.2272704573 -4.1448984572 301.1765899346
-48.1037222371 30.4730816409 301.0835330878 -0.2192330201 -4.3720030972 301.1153539274
-48.6252422407 30.4730816409 301.0721839712 -0.1865801451 -4.3731950407 301.1040013155
-49.1467622444 30.4730816409 300.9083992355 -0.2089169796 -4.4466757225 300.9413253473
-49.6682822481 30.4730816409 300.9631414735 -0.1971191711 -4.2921134981 300.9938099360
-50.1898022518 30.4730816409 300.8767871595 -0.0260029004 -4.5269989713 300.9108430204
24.9090782776 29.9515616372 309.3677339979 0.1950083233 -2.0911721084 309.3748630190
24.3875582740 29.9515616372 308.8066860817 0.2235805412 -1.6340165433 308.8110900973
23.8660382703 29.9515616372 308.1287211897 0.3064228150 -1.0344905848 308.1306101116
23.3445182666 29.9515616372 307.4602575021 0.3793302959 -0.4221841447 307.4607813595
22.8229982629 29.9515616372 306.7134897679 0.5486835755 0.2298880300 306.7140666937
22.3014782593 29.9515616372 305.7890697474 0.6115834050 1.0015538259 305.7913215271
21.7799582556 29.9515616372 304.7261278391 0.7057580244 1.9105498136 304.7329343585
21.2584382519 29.9515616372 303.9194239491 0.8860309633 2.5781164018 303.9316501923
20.7369182482 29.9515616372 303.4531775945 1.0701955054 2.9765223270 303.4696623977
20.2153982446 29.9515616372 303.3735173795 1.1677805056 3.0217285354 303.3908133116
19.6938782409 29.9515616372 303.4061489274 1.1998163628 2.9314443832 303.4226822972
19.1723582372 29.9515616372 303.5527147425 1.2559021157 2.7966121303 303.5681949037
18.6508382335 29.9515616372 303.6469331984 1.3023153528 2.7295478719 303.6619938314
18.1293182299 29.9515616372 303.6105831505 1.3528461042 2.6861482067 303.6254794739
17.6077982262 29.9515616372 303.5792034301 1.4086142114 2.6725602214 303.5942350036
17.0862782225 29.9515616372 303.5567226168 1.4945291738 2.6474967139 303.5719465006
16.5647582188 29.9515616372 303.5408071426 1.5552935578 2.6371098636 303.5562466616
16.0432382151 29.9515616372 303.4639750149 1.6444238358 2.6545077700 303.4800399912
15.5217182115 29.9515616372 303.3178762317 1.6971199657 2.7766692070 303.3353328410
15.0001982078 29.9515616372 303.1914308420 1.7207628213 2.8533371682 303.2097397738
14.4786782041 29.9515616372 303.1247390231 1.7078716073 2.8469132393 303.1429186840
13.9571582004 29.9515616372 303.1853314172 1.6868733789 2.7452627373 303.2024524899
13.4356381968 29.9515616372 303.2409535367 1.6920952667 2.6639239154 303.2573751434
12.9141181931 29.9515616372 303.2911844720 1.7563578442 2.5846416213 303.3072827078
12.3925981894 29.9515616372 303.3115133505 1.8049434998 2.5124864481 303.3272894748
11.8710781857 29.9515616372 303.3288537505 1.8444492873 2.4822229865 303.3446174597
11.3495581821 29.9515616372 303.3823648143 1.8443680738 2.4212218506 303.3976323065
10.8280381784 29.9515616372 303.3042757250 1.8817705082 2.4006762500 303.3196135758
10.3065181747 29.9515616372 303.2902669810 1.8690213889 2.4003830903 303.3055243897
9.7849981710 29.9515616372 303.2786660336 1.8591176811 2.3292507907 303.2933085297
9.2634781674 29.9515616372 303.2358414617 1.8532907895 2.3440980907 303.2505647639
8.7419581637 29.9515616372 303.1427063137 1.8070543802 2.3650471420 303.1573177159
8.2204381600 29.9515616372 303.1111873776 1.7603835467 2.3484437334 303.1253965798
7.6989181563 29.9515616372 303.0877573044 1.7562232646 2.3529815483 303.1019786642
7.1773981526 29.9515616372 303.0722280741 1.7625142945 2.3359734070 303.0863551171
6.6558781490 29.9515616372 303.0747539707 1.7885776327 2.3245408899 303.0889456821
6.1343581453 29.9515616372 303.1385166372 1.8732287730 2.3602901707 303.1534928460
5.6128381416 29.9515616372 303.1846461531 1.8815691181 2.2981471105 303.1991943352
5.0913181379 29.9515616372 303.1933612345 1.9043400133 2.2460612287 303.2076608508
4.5697981343 29.9515616372 303.2217731791 1.8448807124 2.1698931127 303.2351492668
4.0482781306 29.9515616372 303.1839895629 1.7466170137 2.1056967206 303.1963326904
3.5267581269 29.9515616372 303.1522376368 1.7197654305 2.0803183386 303.1642533376
3.0052381232 29.9515616372 303.1254658545 1.7322968481 2.0371140338 303.1372605528
2.4837181196 29.9515616372 303.0992628545 1.7086025822 2.0421755781 303.1109581437
1.9621981159 29.9515616372 303.0680258883 1.6989567000 1.9017140028 303.0787542634
1.4406781122 29.9515616372 303.0907629729 1.7187447854 1.7358026848 303.1006065551
0.9191581085 29.9515616372 303.0439823283 1.7264296506 1.6115174115 303.0531847269
0.3976381049 29.9515616372 302.9841060623 1.6966385988 1.5505116827 302.9928236698
-0.1238818988 29.9515616372 303.0311880445 1.6986820136 1.5465709634 303.0398956078
-0.6454019025 29.9515616372 303.1553261734 1.7303935502 1.5469164093 303.1642112775
-1.1669219062 29.9515616372 303.2012277611 1.7519753272 1.5894125569 303.2104552380
-1.6884419098 29.9515616372 303.1948669139 1.7712295377 1.5979182977 303.2042511573
-2.2099619135 29.9515616372 303.1580993546 1.7820717377 1.6349784842 303.1677458745
-2.7314819172 29.9515616372 303.0687514080 1.7938011954 1.6073512396 303.0783221887
-3.2530019209 29.9515616372 303.0702442557 1.7902950211 1.4816807614 303.0791538318
-3.7745219246 29.9515616372 303.0784088079 1.8046451321 1.3450311103 303.0867660230
-4.2960419282 29.9515616372 303.0938964009 1.8028106915 1.1794149106 303.1015525883
-4.8175619319 29.9515616372 303.0450512449 1.7715330563 1.1442945681 303.0523895689
-5.3390819356 29.9515616372 303.0026337033 1.7291585496 1.1627103926 303.0097983826
-5.8606019393 29.9515616372 303.0042526654 1.6834047727 1.1677964378 303.0111792220
-6.3821219429 29.9515616372 303.0393672746 1.5889903868 1.1769707836 303.0458187615
-6.9036419466 29.9515616372 303.0507314846 1.5375508354 1.1247596393 303.0567191141
-7.4251619503 29.9515616372 303.0204144274 1.5604570767 1.0188794143 303.0261452438
-7.9466819540 29.9515616372 303.0340841162 1.5126120709 0.9332818045 303.0392963732
-8.4682019576 29.9515616372 303.1126618458 1.4452941054 0.8406699871 303.1172732991
-8.9897219613 29.9515616372 303.1724662005 1.4449629586 0.7596378699 303.1768613033
-9.5112419650 29.9515616372 303.1085110849 1.5017233297 0.6956760460 303.1130294630
-10.0327619687 29.9515616372 303.0283230732 1.5839938205 0.6605825563 303.0331829855
-10.5542819723 29.9515616372 302.9752213742 1.6159760052 0.6396718531 302.9802061608
-11.0758019760 29.9515616372 302.9865827431 1.6000690408 0.6525832288 302.9915104555
-11.5973219797 29.9515616372 302.9987912879 1.6036660877 0.6549148712 303.0037428488
-12.1188419834 29.9515616372 302.9454935004 1.6456578797 0.5835619665 302.9505252786
-12.6403619871 29.9515616372 302.9527908144 1.6141155770 0.4186825390 302.9573800494
-13.1618819907 29.9515616372 302.9995290555 1.5599329216 0.2748400482 303.0036691785
-13.6834019944 29.9515616372 303.0007331501 1.5207385513 0.2364022837 303.0046415838
-14.2049219981 29.9515616372 302.9316049774 1.5239383162 0.2288390234 302.9355245749
-14.7264420018 29.9515616372 302.8284179164 1.5602889699 0.2309999949 302.8325255985
-15.2479620054 29.9515616372 302.8064629464 1.5422747094 0.1550637701 302.8104302335
-15.7694820091 29.9515616372 302.8280075682 1.5305390460 0.0450082630 302.8318786773
-16.2910020128 29.9515616372 302.8820883285 1.5397729133 -0.0038974067 302.8860022287
-16.8125220165 29.9515616372 302.8562300005 1.5570581572 0.0350700195 302.8602346135
-17.3340420201 29.9515616372 302.7962308212 1.5425952385 0.0923025025 302.8001742393
-17.8555620238 29.9515616372 302.7471048640 1.4959716383 0.0704150032 302.7508090707
-18.3770820275 29.9515616372 302.6885231090 1.4731720613 -0.0665978194 302.6921153467
-18.8986020312 29.9515616372 302.6182525809 1.4149893464 -0.2165032026 302.6216381285
-19.4201220348 29.9515616372 302.6439091934 1.4017553276 -0.3165554236 302.6473209814
-19.9416420385 29.9515616372 302.6788162558 1.3823051532 -0.4191331250 302.6822628601
-20.4631620422 29.9515616372 302.6751818607 1.4139356070 -0.4706712586 302.6788503674
-20.9846820459 29.9515616372 302.5775792174 1.4586031138 -0.4642818078 302.5814510602
-21.5062020496 29.9515616372 302.4706316861 1.5123038874 -0.4494462274 302.4747462145
-22.0277220532 29.9515616372 302.4523827444 1.5722317573 -0.4067434065 302.4567426603
-22.5492420569 29.9515616372 302.4466937333 1.5809483271 -0.4045505698 302.4510962271
-23.0707620606 29.9515616372 302.4143688082 1.6136250311 -0.5015381831 302.4190896554
-23.5922820643 29.9515616372 302.3746326943 1.6155111763 -0.5765927788 302.3794980362
-24.1138020679 29.9515616372 302.3598131160 1.5848493808 -0.7349268885 302.3648598178
-24.6353220716 29.9515616372 302.4202253715 1.5892204734 -0.7833874803 302.4254156505
-25.1568420753 29.9515616372 302.3992533367 1.5691945491 -0.8096977094 302.4044086989
-25.6783620790 29.9515616372 302.3991338953 1.4933503628 -0.7914572908 302.4038569208
-26.1998820826 29.9515616372 302.3479160447 1.4874262810 -0.7696496026 302.3525543699
-26.7214020863 29.9515616372 302.3635171532 1.5043029870 -0.7322200429 302.3681457742
-27.2429220900 29.9515616372 302.3206513732 1.5780687197 -0.7403498983 302.3256764908
-27.7644420937 29.9515616372 302.2393958524 1.4806095520 -0.7580019299 302.2439729371
-28.2859620973 29.9515616372 302.0973177825 1.4685815737 -0.8287634370 302.1020241442
-28.8074821010 29.9515616372 302.0477640568 1.4472130277 -0.9843756959 302.0528351013
-29.3290021047 29.9515616372 302.1330179079 1.4293388107 -1.1316473261 302.1385181423
-29.8505221084 29.9515616372 302.1545243166 1.4430183068 -1.2252946148 302.1604544174
-30.3720421121 29.9515616372 302.1695283937 1.4328005944 -1.3131115938 302.1757784292
-30.8935621157 29.9515616372 302.1015179694 1.3364613383 -1.2811231145 302.1071905214
-31.4150821194 29.9515616372 302.0779035317 1.3368311552 -1.3820951069 302.0840232560
-31.9366021231 29.9515616372 302.0874204263 1.3606559312 -1.4925935329 302.0941720719
-32.4581221268 29.9515616372 302.1396252858 1.3579126330 -1.5135486611 302.1464676677
-32.9796421304 29.9515616372 302.1153952802 1.3017914004 -1.4883469203 302.1218659792
-33.5011621341 29.9515616372 302.0384110042 1.2017455997 -1.5169893911 302.0446112270
-34.0226821378 29.9515616372 301.9683438194 1.1324777679 -1.5958874919 301.9746844220
-34.5442021415 29.9515616372 301.9179662957 1.1246697454 -1.6583700268 301.9246155008
-35.0657221451 29.9515616372 301.8652780993 1.1389121853 -1.6614265713 301.8719986702
-35.5872421488 29.9515616372 301.8471794785 1.1272909202 -1.6685184038 301.8538959457
-36.1087621525 29.9515616372 301.7935626107 1.0849169592 -1.7266467682 301.8004519333
-36.6302821562 29.9515616372 301.7624155297 0.9710238230 -1.9260528184 301.7701244210
-37.1518021598 29.9515616372 301.8275885803 0.8726772835 -2.0529541836 301.8358318933
-37.6733221635 29.9515616372 301.7765547273 0.8492618533 -2.1430408961 301.7853589110
-38.1948421672 29.9515616372 301.7664242240 0.9049645464 -2.1186353168 301.7752182758
-38.7163621709 29.9515616372 301.6901083871 0.8558972651 -2.1825876551 301.6992173467
-39.2378821746 29.9515616372 301.5784672706 0.8091806058 -2.2388667045 301.5878631820
-39.7594021782 29.9515616372 301.5310121841 0.7290144009 -2.4400042153 301.5417655837
-40.2809221819 29.9515616372 301.4331361066 0.6672154429 -2.5067470968 301.4442975087
-40.8024421856 29.9515616372 301.4876009688 0.6366883064 -2.5496208118 301.4990538562
-41.3239621893 29.9515616372 301.5241795808 0.6155832682 -2.6444870095 301.5364043132
-41.8454821929 29.9515616372 301.5503456564 0.5348818200 -2.8021128115 301.5638388472
-42.3670021966 29.9515616372 301.5465571849 0.5082153251 -2.9124390104 301.5610497625
-42.8885222003 29.9515616372 301.4981285488 0.4409333549 -2.8405212425 301.5118314455
-43.4100422040 29.9515616372 301.4147741916 0.4597392740 -2.9364824673 301.4294285409
-43.9315622076 29.9515616372 301.2880326556 0.4015487610 -3.0480644727 301.3037181316
-44.4530822113 29.9515616372 301.2458290212 0.3596616862 -3.1087750609 301.2620841420
-44.9746022150 29.9515616372 301.2570002448 0.3698411855 -3.2302584725 301.2745451391
-45.4961222187 29.9515616372 301.2493296573 0.3072721118 -3.4588659376 301.2693425968
-46.0176422223 29.9515616372 301.2465079709 -0.0025009544 -3.7007864668 301.2692390394
-46.5391622260 29.9515616372 301.2749286230 -0.1911175629 -3.8668942123 301.2998042043
-47.0606822297 29.9515616372 301.1880552288 -0.3142258122 -3.9992804670 301.2147698813
-47.5822022334 29.9515616372 301.1866464482 -0.3291032182 -4.0719699229 301.2143509972
-48.1037222371 29.9515616372 301.0880362770 -0.2362262387 -4.2722787091 301.1184380894
-48.6252422407 29.9515616372 301.0397108642 -0.2632407935 -4.3936957810 301.0718873883
-49.1467622444 29.9515616372 300.8878493658 -0.2565278446 -4.3715642004 300.9197140037
-49.6682822481 29.9515616372 300.9542579465 -0.3030721418 -4.3837742178 300.9863364095
-50.1898022518 29.9515616372 300.8724921373 -0.2083282165 -4.5223344993 300.9065493386
24.9090782776 29.4300416335 309.4807418383 0.1527395792 -2.2011684735 309.4886072876
24.3875582740 29.4300416335 308.9256252717 0.2015061487 -1.7475918742 308.9306340129
23.8660382703 29.4300416335 308.2755608514 0.3047902315 -1.1814987099 308.2779756235
23.3445182666 29.4300416335 307.5406456614 0.4143879945 -0.5552901484 307.5414261500
22.8229982629 29.4300416335 306.7586605370 0.5253909895 0.1189505101 306.7591335223
22.3014782593 29.4300416335 305.7987415993 0.6326418339 0.9269771509 305.8008009899
21.7799582556 29.4300416335 304.7726188623 0.7881746141 1.7905949981 304.7788979865
21.2584382519 29.4300416335 303.9656885670 0.9252256094 2.4823833294 303.9772328571
20.7369182482 29.4300416335 303.5859461991 1.0753753298 2.8312403199 303.6010525072
20.2153982446 29.4300416335 303.4403786814 1.2343216336 2.9046388371 303.4567908137
19.6938782409 29.4300416335 303.4158244230 1.2509673916 2.8393460392 303.4316880546
19.1723582372 29.4300416335 303.4969054747 1.2722538329 2.7374961594 303.5119176372
18.6508382335 29.4300416335 303.5776382407 1.2765388401 2.6627511640 303.5919996228
18.1293182299 29.4300416335 303.5588200240 1.3137799080 2.6958236072 303.5736330727
17.6077982262 29.4300416335 303.4773539497 1.3751023991 2.7353576297 303.4927963697
17.0862782225 29.4300416335 303.4610674900 1.4844152432 2.6962720686 303.4766759634
16.5647582188 29.4300416335 303.4552211718 1.5736653368 2.6609416790 303.4709677871
16.0432382151 29.4300416335 303.4192578865 1.6160829478 2.6673719446 303.4352857753
15.5217182115 29.4300416335 303.3788986166 1.6298875636 2.6769594294 303.3950869264
15.0001982078 29.4300416335 303.2728562167 1.6748015768 2.6998051716 303.2894973884
14.4786782041 29.4300416335 303.2054850797 1.6970735112 2.6875042196 303.2221445077
13.9571582004 29.4300416335 303.2131649371 1.7163837885 2.6501655143 303.2296039996
13.4356381968 29.4300416335 303.2497103253 1.7176980470 2.6067347421 303.2657784271
