# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=132, J=111, F=POINT
17.6992627531 24.6706778854 564.6562446318 20.9255474912 3.6459319142 565.0556131560
17.1996339411 24.6706778854 564.6523208463 20.9880470422 3.2847753956 565.0517952410
16.7000051290 24.6706778854 564.9617662290 21.2264154945 3.3494885135 565.3703008548
16.2003763169 24.6706778854 565.3544096750 21.5246888399 3.5866505086 565.7753837262
15.7007475048 24.6706778854 565.7462167027 21.9199106506 3.8533253186 566.1838149509
15.2011186928 24.6706778854 565.9379414388 22.3284377056 4.1357544154 566.3933413759
14.7014898807 24.6706778854 565.8427963380 22.7151797349 4.3352299143 566.3151452826
14.2018610686 24.6706778854 565.7264394471 22.9677611191 4.3990899484 566.2095675037
13.7022322565 24.6706778854 565.5567485044 23.0109749532 4.4143741762 566.0418954870
13.2026034445 24.6706778854 565.2541645490 22.9365854887 4.3719723949 565.7362208985
12.7029746324 24.6706778854 564.9983753839 22.8802506657 4.2313608722 565.4772979279
12.2033458203 24.6706778854 564.7712775433 22.9263106276 4.0465052723 565.2509052287
11.7037170082 24.6706778854 564.5476686455 22.8561624437 3.6646711104 565.0220386401
11.2040881962 24.6706778854 564.3055896814 22.9279431314 3.1926544391 564.7802069516
10.7044593841 24.6706778854 563.8886493050 23.0876792708 2.6425471333 564.3672853776
10.2048305720 24.6706778854 563.2982974659 23.3322596549 2.1568501675 563.7854363774
9.7052017599 24.6706778854 562.6705404087 23.6473248866 1.6473136715 563.1696428790
9.2055729479 24.6706778854 562.3160256970 23.9307267438 1.2993844686 562.8265104259
8.7059441358 24.6706778854 562.1080012986 24.2535140060 1.2527624050 562.6323910683
8.2063153237 24.6706778854 562.0578565852 24.3821691232 1.4580365939 562.5883487871
7.7066865116 24.6706778854 562.0401597109 24.5054321935 1.8559515785 562.5771963839
7.2070576996 24.6706778854 561.8337955461 24.4718807204 2.3151611896 562.3712712568
6.7074288875 24.6706778854 561.4714634176 24.4193504113 2.5901982131 562.0082010376
6.2078000754 24.6706778854 561.0563578761 24.3011640892 2.3989404339 561.5875160690
5.7081712633 24.6706778854 560.5577334088 24.1844193868 1.9624544032 561.0826230180
5.2085424513 24.6706778854 559.9441465148 24.0515238549 1.4653322410 560.4623718097
4.7089136392 24.6706778854 559.2852502934 24.1163807254 1.0000331823 559.8058512390
4.2092848271 24.6706778854 558.6393140589 24.2923430270 0.4904482974 559.1674540614
3.7096560150 24.6706778854 557.9075577961 24.5757950212 -0.1017362847 558.4485859032
3.2100272030 24.6706778854 557.1639611549 24.9135477871 -0.7952923564 557.7212538205
2.7103983909 24.6706778854 556.3719733940 25.2545197777 -1.5905565720 556.9471190496
2.2107695788 24.6706778854 555.5499355893 25.4624390498 -2.4844493123 556.1386870413
1.7111407667 24.6706778854 554.7055974859 25.6312753525 -3.3055960151 555.3072925178
1.2115119547 24.6706778854 553.9397226672 25.6591308251 -3.8204882117 554.5468451569
0.7118831426 24.6706778854 553.5460541669 25.6011262950 -3.7773455772 554.1506294239
0.2122543305 24.6706778854 553.6966400647 25.4957116564 -2.9760669839 554.2913110509
-0.2873744816 24.6706778854 554.2129033983 25.3509266589 -1.3388846526 554.7940197837
-0.7870032936 24.6706778854 554.9942171039 25.1556805983 0.7135479720 555.5644862982
-1.2866321057 24.6706778854 555.6723174617 24.8952153397 2.5599827256 556.2356062422
-1.7862609178 24.6706778854 556.0860226052 24.8099850983 3.8165814079 556.6522848162
-2.2858897299 24.6706778854 556.3453623300 24.8771805431 4.3082610453 556.9179449533
-2.7855185419 24.6706778854 556.4498083743 25.0317257280 4.2451272314 557.0287224532
-3.2851473540 24.6706778854 556.5248938403 25.2295352535 3.8880492626 557.1100464362
-3.7847761661 24.6706778854 556.5719969127 25.4145021039 3.4756886098 557.1627814884
-4.2844049782 24.6706778854 556.5760143843 25.6226004635 3.2221400951 557.1748016819
-4.7840337902 24.6706778854 556.6282776397 25.8089821425 3.1869221081 557.2354076150
-5.2836626023 24.6706778854 556.6484919459 26.0597691600 3.2648416102 557.2677223248
-5.7832914144 24.6706778854 556.7354915462 26.3803375913 3.3927625620 557.3704697922
-6.2829202265 24.6706778854 556.8808428792 26.7241156458 3.5353263376 557.5329138761
-6.7825490385 24.6706778854 556.9873390800 27.1473687336 3.6673205772 557.6605820432
-7.2821778506 24.6706778854 557.0054150578 27.4754361441 3.7656794703 557.6953580019
-7.7818066627 24.6706778854 556.9959371340 27.8847844595 3.7497990806 557.7061019761
-8.2814354748 24.6706778854 556.9916966402 28.2685041027 3.7646546056 557.7212844016
-8.7810642868 24.6706778854 556.8302096275 28.7086067040 4.1946294581 557.5855641684
-9.2806930989 24.6706778854 556.4215991980 28.9965375969 5.0355479977 557.1993826184
-9.7803219110 24.6706778854 555.7694324789 29.2498487495 6.1443172829 556.5725185137
-10.2799507231 24.6706778854 555.1552133185 29.2603891842 7.1885599716 555.9722624775
-10.7795795351 24.6706778854 554.6856285000 29.1133271933 8.0128936895 555.5069205240
-11.2792083472 24.6706778854 554.3482872562 28.8211290117 8.5054206179 555.1621594104
-11.7788371593 24.6706778854 554.2628590062 28.4388207975 8.5681571864 555.0581021116
-12.2784659714 24.6706778854 554.3728947963 28.0376111237 8.3137435613 555.1437043274
-12.7780947834 24.6706778854 554.5828823015 27.6632670317 7.7748249824 555.3268205194
-13.2777235955 24.6706778854 554.8266221691 27.2701453347 7.0292354061 555.5408640636
-13.7773524076 24.6706778854 555.1859794489 27.0071987761 6.2309578074 555.8774014093
-14.2769812196 24.6706778854 555.5034042553 26.9653648465 5.5411548950 556.1851017765
-14.7766100317 24.6706778854 555.6909424884 27.0392106385 5.0674807848 556.3714782742
-15.2762388438 24.6706778854 555.8597764524 27.2652321208 4.6999489347 556.5479076237
-15.7758676559 24.6706778854 555.9125020862 27.5118485327 4.5415283654 556.6113880126
-16.2754964679 24.6706778854 555.7863221499 27.6947097518 4.5349942726 556.4943836286
-16.7751252800 24.6706778854 555.6381290506 27.7503440445 4.5590246084 556.3493477616
-17.2747540921 24.6706778854 555.6125508977 27.8301817724 4.9140379915 556.3308130078
-17.7743829042 24.6706778854 555.5966264667 27.7909674899 5.2460152716 556.3159802589
-18.2740117162 24.6706778854 555.5065350633 27.7923926467 5.4997920481 556.2285279448
-18.7736405283 24.6706778854 555.4392060159 27.7047412189 5.5556407433 556.1574681776
-19.2732693404 24.6706778854 555.5959111237 27.6708303791 5.2947806574 556.3097392761
-19.7728981525 24.6706778854 555.7896442214 27.6893625420 4.9063472595 556.5005855030
-20.2725269645 24.6706778854 555.9448161502 27.7806793147 4.6310492840 556.6577506556
-20.7721557766 24.6706778854 556.0815414774 27.9555792933 4.2698924407 556.8001680738
-21.2717845887 24.6706778854 556.3458878447 28.3000874358 3.8871011434 557.0787659083
-21.7714134008 24.6706778854 556.6495520327 28.6935621997 3.3061846840 557.3983989456
-22.2710422128 24.6706778854 557.0248249569 29.0513541814 2.8689513608 557.7892681649
-22.7706710249 24.6706778854 557.2740205590 29.4296201249 2.2816617539 558.0552324914
-23.2702998370 24.6706778854 557.4994328239 29.8768007976 1.9908388236 558.3029681670
-23.7699286491 24.6706778854 557.4211622775 30.0550760146 1.8893060245 558.2340272917
-24.2695574611 24.6706778854 556.9998440139 30.1450745023 2.0286358673 557.8186686655
-24.7691862732 24.6706778854 556.5986443785 30.0491550841 2.4056288214 557.4143788020
-25.2688150853 24.6706778854 556.1391602029 29.6098375155 2.6374553136 556.9330876859
-25.7684438974 24.6706778854 555.7196135535 29.3853901794 3.0601579122 556.5044066406
-26.2680727094 24.6706778854 555.3519151395 29.2283889073 3.2024166659 556.1297544995
-26.7677015215 24.6706778854 555.2662229788 29.3526800947 3.2571532003 556.0510473480
-27.2673303336 24.6706778854 555.3031291437 29.5315101612 3.1837623740 556.0969444908
-27.7669591457 24.6706778854 555.3817770979 29.5466782935 3.1575262480 556.1761362218
-28.2665879577 24.6706778854 555.6792351122 29.8018552748 2.9645681278 556.4857155192
-28.7662167698 24.6706778854 555.9934762272 29.8331188841 2.8952128908 556.8008107459
-29.2658455819 24.6706778854 556.2494548811 30.0809104486 2.6901023007 557.0687155813
-29.7654743940 24.6706778854 556.3902106602 30.0764647286 2.7638241579 557.2093852162
-30.2651032060 24.6706778854 556.0986238423 29.9773336214 2.8885653440 556.9135155301
-30.7647320181 24.6706778854 555.9633705566 29.5363877272 3.2124643339 556.7566681484
-31.2643608302 24.6706778854 555.7508129320 29.2449966658 3.3991006635 556.5301337663
-31.7639896423 24.6706778854 555.6614792490 28.8589404841 3.6461782571 556.4223329297
-32.2636184543 24.6706778854 555.6595461946 28.9299231958 3.6366157873 556.4240259979
33.1877559274 24.1710490733 566.8876468138 27.5621908662 -6.9154779743 567.5994206401
32.6881271154 24.1710490733 567.2871352026 26.5840619051 -7.3021993382 567.9566253059
32.1884983033 24.1710490733 567.5089483383 25.7998684887 -7.6638536038 568.1467894041
31.6888694912 24.1710490733 567.6834288358 25.3637714992 -7.8488152645 568.3039681196
31.1892406791 24.1710490733 567.6989509748 24.9399248173 -7.8867690898 568.3012404653
30.6896118671 24.1710490733 567.5054242435 24.6249213699 -7.6761568765 568.0912925602
30.1899830550 24.1710490733 567.2083534496 24.5120635061 -7.2365047531 567.7838712762
29.6903542429 24.1710490733 566.9686325732 24.5113152036 -6.8695521846 567.5398009322
29.1907254308 24.1710490733 566.7767877311 24.5335048421 -6.3969021191 567.3435822563
28.6910966188 24.1710490733 566.6744108825 24.4851841517 -5.8676629706 567.2334983591
28.1914678067 24.1710490733 566.5371038523 24.4830246195 -5.4085827804 567.0916692242
27.6918389946 24.1710490733 566.3543260267 24.5452634180 -5.0283685075 566.9082615867
27.1922101825 24.1710490733 566.1851066854 24.5644459504 -4.7553152793 566.7376818782
26.6925813705 24.1710490733 565.9394937411 24.5076768916 -4.6039044115 566.4885989483
26.1929525584 24.1710490733 565.5457485056 24.5300100863 -4.4253977956 566.0947793375
25.6933237463 24.1710490733 565.1320034341 24.5784036106 -4.2033524686 565.6818429130
25.1936949342 24.1710490733 564.7528622530 24.6395951967 -3.8930647799 565.3035123080
24.6940661222 24.1710490733 564.3587411762 24.6436140282 -3.5322993801 564.9075796918
24.1944373101 24.1710490733 564.0702909863 24.6652215159 -3.3261983133 564.6191016261
23.6948084980 24.1710490733 563.8622101554 24.5766593057 -3.2007499718 564.4066344616
23.1951796860 24.1710490733 563.6566682556 24.5509321858 -3.1814091069 564.2000614181
22.6955508739 24.1710490733 563.5410523128 24.5681560520 -3.0900236318 564.0847987490
22.1959220618 24.1710490733 563.5493360739 24.7110446205 -2.8317795809 564.0979603678
21.6962932497 24.1710490733 563.7097157117 24.8622148068 -2.1336843635 564.2617530206
21.1966644377 24.1710490733 564.0273372037 24.8810628842 -0.8486942035 564.5765002949
20.6970356256 24.1710490733 564.5321467563 24.6628578462 0.7895783810 565.0711678297
20.1974068135 24.1710490733 565.0697913931 24.2003138221 2.5263788050 565.5934113159
19.6977780014 24.1710490733 565.3722725432 23.6908026006 3.8724926868 565.8816633256
19.1981491894 24.1710490733 565.3503692272 23.1754195959 4.5281232068 565.8433033611
18.6985203773 24.1710490733 565.0337907310 22.6626205245 4.4549756615 565.5056373238
18.1988915652 24.1710490733 564.6444301128 22.2809804172 3.9405183851 565.0976041631
17.6992627531 24.1710490733 564.3037053894 22.1059171335 3.5269567827 564.7475390939
17.1996339411 24.1710490733 564.1546454759 22.0466535943 3.5448083722 564.5963908963
16.7000051290 24.1710490733 564.3256752316 22.1863004366 3.8765835826 564.7749353087
16.2003763169 24.1710490733 564.6649263721 22.4448674672 4.2782418220 565.1270251046
15.7007475048 24.1710490733 565.0579688103 22.7836750445 4.5101368549 565.5350964344
15.2011186928 24.1710490733 565.2672015116 23.1781021819 4.7340549945 565.7620036748
14.7014898807 24.1710490733 565.2344730820 23.6214040292 4.7169923479 565.7474969502
14.2018610686 24.1710490733 565.1842078746 23.9354372012 4.5941756878 565.7094664534
13.7022322565 24.1710490733 565.0675095946 23.9954502811 4.4548950752 565.5943052434
13.2026034445 24.1710490733 564.8946713346 23.9781000983 4.3532878023 565.4201005458
12.7029746324 24.1710490733 564.7105763049 23.8202462683 4.1717599748 565.2281333269
12.2033458203 24.1710490733 564.6000668397 23.8050414015 3.9141066167 565.1152410810
11.7037170082 24.1710490733 564.4993145357 23.6869296310 3.5982413693 565.0075168417
11.2040881962 24.1710490733 564.2694821748 23.7535960047 3.2796169751 564.7787511269
10.7044593841 24.1710490733 563.9041868722 23.8387920445 2.8597587393 564.4150938788
10.2048305720 24.1710490733 563.2923427683 24.0122354949 2.3317638321 563.8087335235
9.7052017599 24.1710490733 562.6916054046 24.3115433572 1.9136931824 563.2198115787
9.2055729479 24.1710490733 562.3424434982 24.5481132206 1.5621847351 562.8801595752
8.7059441358 24.1710490733 562.1229099154 24.7553843036 1.4808236529 562.6696968404
8.2063153237 24.1710490733 562.1256592323 24.8402909567 1.6785546033 562.6767405605
7.7066865116 24.1710490733 562.1277240661 24.8574278719 2.0091310337 562.6806434307
