# Kim, K. U., Elliott, G. S., and Dutton, J. C., “A Three-Dimensional Experimental Study of Compressibility Effects on Turbulent Free Shear Layers,” AIAA Aviation Conference, Atlanta, GA, 2018.
# This work was funded by the NASA Aeronautics Mission Directorate's Transformative Aeronautics Concepts Program, Transformational Tools and Technologies Project; Grant Number NNX15AU94A.
VARIABLES = "z (mm)", "y (mm)", "U (m/s)", "V (m/s)", "W (m/s)", "|V| (m/s)"
ZONE T="Frame 0", I=124, J=110, F=POINT
-18.6392098218 23.2575907856 560.8363388163 -3.1461999463 -0.6672180275 560.8455604629
-19.0824546069 23.2575907856 560.8813941368 -3.1797017216 -0.7453105114 560.8909022971
-19.5256993920 23.2575907856 560.9151930330 -3.2289553726 -0.8323410518 560.9251043764
-19.9689441770 23.2575907856 561.0053500493 -3.1891280450 -0.8521558509 561.0150617329
-20.4121889621 23.2575907856 561.1046027955 -3.1692093219 -0.8679371690 561.1142240943
-20.8554337472 23.2575907856 561.2073161144 -3.0993529671 -0.8656263110 561.2165419497
-21.2986785322 23.2575907856 561.2500384068 -3.0552141115 -0.8856609221 561.2590527913
-21.7419233173 23.2575907856 561.3016189560 -3.0411526585 -0.8896544125 561.3105624671
-22.1851681024 23.2575907856 561.4496926100 -3.0039183059 -0.8083689140 561.4583104001
-22.6284128875 23.2575907856 561.6066805615 -3.0110831673 -0.6242012007 561.6150994234
-23.0716576725 23.2575907856 561.7868889219 -2.9607261922 -0.2973930565 561.7947693836
-23.5149024576 23.2575907856 562.0898198599 -2.8623272446 0.0945091996 562.0971156654
-23.9581472427 23.2575907856 562.5234315780 -2.8564660092 0.5291465761 562.5309328992
-24.4013920277 23.2575907856 563.0179927925 -2.8174520391 0.9977416070 563.0259263412
-24.8446368128 23.2575907856 563.4773661823 -2.7454023032 1.4617491759 563.4859502633
-25.2878815979 23.2575907856 563.9574296434 -2.6317391285 1.9731250094 563.9670218400
-25.7311263829 23.2575907856 564.4640296903 -2.4756800858 2.5516451394 564.4752259391
-26.1743711680 23.2575907856 564.9524519074 -2.2881664354 3.1735691247 564.9659991210
-26.6176159531 23.2575907856 565.3946261497 -2.0986656092 3.8692555554 565.4117604143
-27.0608607382 23.2575907856 565.9352668419 -1.9669962997 4.4926125022 565.9565167899
-27.5041055232 23.2575907856 566.4832020295 -1.8204855580 5.0195070238 566.5083651633
-27.9473503083 23.2575907856 567.0376513918 -1.7463051510 5.4102428194 567.0661499376
-28.3905950934 23.2575907856 567.5191766819 -1.6971976255 5.7449826138 567.5507917418
-28.8338398784 23.2575907856 567.9720650103 -1.6548991233 6.1870082003 568.0081728229
25.6852686852 22.8143460006 559.8783775910 -5.4161543475 1.5928575789 559.9068401236
25.2420239002 22.8143460006 560.1418725026 -5.0855742973 1.5533501266 560.1671119347
24.7987791151 22.8143460006 560.2599356344 -4.8965009552 1.7813521970 560.2841639868
24.3555343300 22.8143460006 560.4370379755 -4.8247709898 1.9573702780 560.4612236795
23.9122895449 22.8143460006 560.5750816862 -4.7650094703 1.8657485310 560.5984378683
23.4690447599 22.8143460006 560.6471525247 -4.6909853559 1.7784530237 560.6695977783
23.0257999748 22.8143460006 560.8166901975 -4.5279774249 1.8676615983 560.8380788993
22.5825551897 22.8143460006 560.9528176618 -4.2958156320 1.9002499768 560.9724847304
22.1393104047 22.8143460006 561.2210608108 -4.2161431864 1.9004546914 561.2401150034
21.6960656196 22.8143460006 561.2748449568 -4.2976273669 2.0039397931 561.2948752277
21.2528208345 22.8143460006 561.5502684974 -4.2940122670 1.9830753598 561.5701872239
20.8095760494 22.8143460006 561.6856037568 -4.2956453571 1.9808958509 561.7055224804
20.3663312644 22.8143460006 561.7589256796 -4.1192142588 2.1250719559 561.7780473084
19.9230864793 22.8143460006 561.8740568576 -4.0198788891 2.1762707699 561.8926510912
19.4798416942 22.8143460006 561.8842835384 -3.9590448338 2.1714496291 561.9024268652
19.0365969092 22.8143460006 561.9870817303 -4.0109839202 2.2842043373 562.0060369900
18.5933521241 22.8143460006 562.0551433983 -3.9345921198 2.4348409463 562.0741887741
18.1501073390 22.8143460006 562.1608303297 -3.7786846670 2.5244177724 562.1791976763
17.7068625540 22.8143460006 562.2924353045 -3.8183915195 2.7449531586 562.3120998896
17.2636177689 22.8143460006 562.5583814925 -3.8369244137 2.7636797077 562.5782545584
16.8203729838 22.8143460006 562.7544472095 -3.9853352337 2.8606591074 562.7758293686
16.3771281987 22.8143460006 562.9095582242 -4.0542541550 2.8512080610 562.9313786815
15.9338834137 22.8143460006 562.9923415163 -4.0844003723 2.9576260588 563.0149256319
15.4906386286 22.8143460006 562.9811515284 -4.1797556817 3.1573706267 563.0055206861
15.0473938435 22.8143460006 562.9498046918 -4.3496303272 3.2315597172 562.9758830222
14.6041490585 22.8143460006 562.9208212160 -4.3929228747 3.4122348678 562.9483032008
14.1609042734 22.8143460006 562.9616156731 -4.5365890944 3.4283629280 562.9903329847
13.7176594883 22.8143460006 563.0802519216 -4.5963237810 3.6978116115 563.1111525330
13.2744147032 22.8143460006 563.1419415771 -4.6712908274 3.9572921148 563.1752191655
12.8311699182 22.8143460006 563.2281933098 -4.6227483310 4.2583199308 563.2632606781
12.3879251331 22.8143460006 563.2860151314 -4.6393826712 4.4516614633 563.3227103570
11.9446803480 22.8143460006 563.2991425380 -4.7066860485 4.4325597807 563.3362445856
11.5014355630 22.8143460006 563.2513088547 -4.7800989205 4.4999614437 563.2895666753
11.0581907779 22.8143460006 563.1863101311 -4.7075603170 4.5665424181 563.2244972947
10.6149459928 22.8143460006 563.2616729916 -4.6725068898 4.6327463518 563.3001037819
10.1717012078 22.8143460006 563.4115711058 -4.7704182431 4.6862889082 563.4512549013
9.7284564227 22.8143460006 563.4338147177 -4.7064079753 4.5939539115 563.4721982990
9.2852116376 22.8143460006 563.4668923788 -4.7263258200 4.4944707804 563.5046381622
8.8419668525 22.8143460006 563.4766214566 -4.7117417565 4.4533427340 563.5139179293
8.3987220675 22.8143460006 563.3907011633 -4.6579619268 4.3401928914 563.4266731714
7.9554772824 22.8143460006 563.1946036535 -4.7730235868 4.2162866351 563.2306103290
7.5122324973 22.8143460006 562.9858450957 -4.8856064374 3.9693892726 563.0210360009
7.0689877123 22.8143460006 562.7361926460 -4.9067530775 3.6747321711 562.7695819747
6.6257429272 22.8143460006 562.6010391344 -5.0308576594 3.3940653667 562.6337693772
6.1824981421 22.8143460006 562.4926982742 -5.2284183274 3.1048409275 562.5255656476
5.7392533571 22.8143460006 562.3101869779 -5.3831688834 2.8424698778 562.3431377027
5.2960085720 22.8143460006 562.0835438678 -5.4823973236 2.5520951544 562.1160735622
4.8527637869 22.8143460006 561.8852191466 -5.6764886054 2.2617456013 561.9184438257
4.4095190018 22.8143460006 561.7585860026 -5.7779900764 2.0263144278 561.7919544343
3.9662742168 22.8143460006 561.7353620092 -5.7926223484 1.9022851652 561.7684488240
3.5230294317 22.8143460006 561.7719008527 -5.5837288428 1.9098423013 561.8028961416
3.0797846466 22.8143460006 561.9226848678 -5.5724468028 2.0304163567 561.9539825671
2.6365398616 22.8143460006 561.9907643155 -5.5839108186 2.1115614742 562.0224710168
2.1932950765 22.8143460006 562.0794663710 -5.5951071479 1.9799665758 562.1108004723
1.7500502914 22.8143460006 561.9550698623 -5.5553608479 1.8617581724 561.9856125575
1.3068055063 22.8143460006 561.8238389772 -5.5146171940 1.5589928386 561.8530657606
0.8635607213 22.8143460006 561.6731670408 -5.4231828754 1.3125691835 561.7008815410
0.4203159362 22.8143460006 561.4749569972 -5.3643650599 1.1064180554 561.5016722223
-0.0229288489 22.8143460006 561.3035859057 -5.1779649314 0.9043655212 561.3281970011
-0.4661736339 22.8143460006 561.2298066060 -5.0361179980 0.6865455418 561.2528215094
-0.9094184190 22.8143460006 561.1873205845 -4.8827267837 0.4309373295 561.2087272243
-1.3526632041 22.8143460006 561.1299847666 -4.6995591630 0.2109340600 561.1497038702
-1.7959079891 22.8143460006 561.1315723613 -4.5275298377 0.1061402289 561.1498474498
-2.2391527742 22.8143460006 561.1979010519 -4.4009379307 0.1074475360 561.2151672440
-2.6823975593 22.8143460006 561.3717031504 -4.2653007767 0.2407166837 561.3879583971
-3.1256423444 22.8143460006 561.5226871983 -4.0642648610 0.4827785168 561.5376029816
-3.5688871294 22.8143460006 561.6839136817 -4.0110957048 0.7171697175 561.6986933490
-4.0121319145 22.8143460006 561.8568693454 -3.9427155099 0.9188140793 561.8714540315
-4.4553766996 22.8143460006 561.9703555657 -3.8963345633 1.0813950870 561.9849031540
-4.8986214846 22.8143460006 562.2428150007 -3.8373022971 1.3770706555 562.2575959758
-5.3418662697 22.8143460006 562.4721400300 -3.8484904262 1.6730867737 562.4877940078
-5.7851110548 22.8143460006 562.6410913407 -3.8544784560 1.8800600468 562.6574351193
-6.2283558398 22.8143460006 562.7196597231 -3.8149240935 1.9858524600 562.7360950700
-6.6716006249 22.8143460006 562.7935360135 -3.7657966364 2.0497142918 562.8098673012
-7.1148454100 22.8143460006 562.8009610930 -3.7176275495 2.1176537854 562.8172234566
-7.5580901951 22.8143460006 562.7687808678 -3.6848463989 2.2195792421 562.7852213273
-8.0013349801 22.8143460006 562.6827158927 -3.6841851033 2.3722795962 562.6997775855
-8.4445797652 22.8143460006 562.6724558530 -3.7379315299 2.5670977034 562.6907273969
-8.8878245503 22.8143460006 562.6162693687 -3.8245923788 2.5285945486 562.6349507946
-9.3310693353 22.8143460006 562.6401205497 -3.9348079686 2.4588531951 562.6592520567
-9.7743141204 22.8143460006 562.5970111240 -4.0599222812 2.3147073154 562.6164215205
-10.2175589055 22.8143460006 562.5445089541 -4.1725460895 2.2557152548 562.5645055872
-10.6608036906 22.8143460006 562.4938387575 -4.1790893321 2.3111192854 562.5141106676
-11.1040484756 22.8143460006 562.4377407069 -4.0729829661 2.3323568595 562.4573239369
-11.5472932607 22.8143460006 562.3895335238 -3.9629489589 2.3267566942 562.4083091299
-11.9905380458 22.8143460006 562.3349996071 -3.9135350578 2.3427615673 562.3534974298
-12.4337828308 22.8143460006 562.3261848086 -3.9031628008 2.3214651960 562.3445225144
-12.8770276159 22.8143460006 562.3396817656 -3.8434860227 2.2121642675 562.3571674157
-13.3202724010 22.8143460006 562.3540102718 -3.7704695466 2.1094669107 562.3706065932
-13.7635171860 22.8143460006 562.3016730022 -3.7219499296 2.0292320940 562.3176523596
-14.2067619711 22.8143460006 562.2792005440 -3.6960122001 1.9361558551 562.2946812572
-14.6500067562 22.8143460006 562.2232807754 -3.7568385284 1.7762513146 562.2386382581
-15.0932515413 22.8143460006 562.0743157053 -3.8076104101 1.4903317573 562.0891880843
-15.5364963263 22.8143460006 561.8381034623 -3.8250213456 1.2255931530 561.8524604992
-15.9797411114 22.8143460006 561.5996832878 -3.7495982672 0.9188514362 561.6129521691
-16.4229858965 22.8143460006 561.4520882887 -3.6503037085 0.6633884295 561.4643463704
-16.8662306815 22.8143460006 561.2929113380 -3.5735493990 0.3664425160 561.3044065868
-17.3094754666 22.8143460006 561.1984476215 -3.4951652158 0.0116889983 561.2093316485
-17.7527202517 22.8143460006 561.0728790410 -3.5069718048 -0.3008135579 561.0839196907
-18.1959650367 22.8143460006 560.9990404463 -3.5018483987 -0.4656265449 561.0101631271
-18.6392098218 22.8143460006 560.9403162653 -3.5338198476 -0.5721255969 560.9517391204
-19.0824546069 22.8143460006 560.9134841547 -3.4715589629 -0.6802460446 560.9246394685
-19.5256993920 22.8143460006 560.9022162986 -3.4700039238 -0.7091500841 560.9133980124
-19.9689441770 22.8143460006 560.9487895959 -3.4695396663 -0.7225145560 560.9599845638
-20.4121889621 22.8143460006 561.0430840977 -3.4229742362 -0.7996230481 561.0540957551
-20.8554337472 22.8143460006 561.1422336589 -3.3412128216 -0.8638865594 561.1528458439
-21.2986785322 22.8143460006 561.2415106097 -3.2473457318 -0.8697068719 561.2515789517
-21.7419233173 22.8143460006 561.3409221620 -3.1466979901 -0.8789692986 561.3504299357
-22.1851681024 22.8143460006 561.4639885936 -3.1246408976 -0.8191018566 561.4732805718
-22.6284128875 22.8143460006 561.6133711970 -3.1770280648 -0.6049467319 561.6226831024
-23.0716576725 22.8143460006 561.7922508017 -3.1099183677 -0.3030623403 561.8009402803
-23.5149024576 22.8143460006 562.1072019858 -3.0653205856 0.0742264111 562.1155648301
-23.9581472427 22.8143460006 562.5559218405 -3.0380328131 0.5015742316 562.5643486908
-24.4013920277 22.8143460006 563.0319466331 -3.0120864299 0.9864267239 563.0408676391
-24.8446368128 22.8143460006 563.5048526371 -2.9340741608 1.5242527337 563.5145526809
-25.2878815979 22.8143460006 564.0030110298 -2.8253089725 2.0194264378 564.0137027632
-25.7311263829 22.8143460006 564.4858632564 -2.6650101535 2.6248594801 564.4982568465
-26.1743711680 22.8143460006 564.9596036377 -2.4659935307 3.2981944373 564.9746126625
-26.6176159531 22.8143460006 565.4309310479 -2.2553172149 3.9153410477 565.4489845573
-27.0608607382 22.8143460006 565.9634079256 -2.1001325741 4.5129589587 565.9852970406
-27.5041055232 22.8143460006 566.5193331447 -1.9707463989 5.0574097692 566.5453345158
-27.9473503083 22.8143460006 567.0537620855 -1.8502197608 5.4558439385 567.0830262330
-28.3905950934 22.8143460006 567.5691748936 -1.7785947215 5.8348952785 567.6019535656
-28.8338398784 22.8143460006 567.9858529877 -1.7579609017 6.2089366521 568.0225088102
25.6852686852 22.3711012155 560.0574647760 -5.1199107850 1.1647042917 560.0820778010
25.2420239002 22.3711012155 560.1900577372 -4.8366490647 1.3821774783 560.2126421069
24.7987791151 22.3711012155 560.2792148723 -4.7723831873 1.6308881379 560.3019133068
24.3555343300 22.3711012155 560.3265030919 -4.6812098330 1.7486572290 560.3487856637
23.9122895449 22.3711012155 560.3752877318 -4.5991876655 1.7094031160 560.3967680909
23.4690447599 22.3711012155 560.5306440991 -4.3897399379 1.7064120918 560.5504300535
23.0257999748 22.3711012155 560.6155680911 -4.4006133872 1.7109113069 560.6354500046
22.5825551897 22.3711012155 560.8002696165 -4.2130254279 1.5597081943 560.8182634998
22.1393104047 22.3711012155 560.9842666700 -4.1578828621 1.6599835458 561.0021310000
21.6960656196 22.3711012155 561.2962140577 -4.1400396187 1.6957082483 561.3140433572
21.2528208345 22.3711012155 561.3646136114 -4.1720274358 1.8829935662 561.3832745040
20.8095760494 22.3711012155 561.5444627892 -4.3520928411 1.8892800487 561.5645054492
20.3663312644 22.3711012155 561.7546766191 -4.2087051251 1.9342583186 561.7737723119
19.9230864793 22.3711012155 561.7689751911 -3.9650854116 2.0418939822 561.7866790167
19.4798416942 22.3711012155 561.8947157749 -3.9338411671 2.0385061088 561.9121837345
19.0365969092 22.3711012155 561.9424490122 -3.8663643889 1.9423468714 561.9591065966
18.5933521241 22.3711012155 561.9104055775 -3.8513013844 2.1853171645 561.9278530467
18.1501073390 22.3711012155 562.0482222724 -3.7404167881 2.2907320182 562.0653363538
17.7068625540 22.3711012155 562.1973350636 -3.7151495648 2.3590064459 562.2145593991
17.2636177689 22.3711012155 562.4132819067 -3.7880046619 2.4880008220 562.4315414274
16.8203729838 22.3711012155 562.5924369003 -3.7520007133 2.5682772168 562.6108100762
16.3771281987 22.3711012155 562.8066688638 -3.7706144250 2.5654850103 562.8251467055
15.9338834137 22.3711012155 562.8838903326 -3.8730264486 2.6637732288 562.9035175034
15.4906386286 22.3711012155 562.8273059633 -3.9906998772 2.8825236785 562.8488349159
15.0473938435 22.3711012155 562.8089974277 -4.1261177624 2.9845163016 562.8320351320
14.6041490585 22.3711012155 562.8097027022 -4.2114184046 3.1218841997 562.8341173575
14.1609042734 22.3711012155 562.8391548870 -4.3530454345 3.2409060011 562.8653184823
13.7176594883 22.3711012155 562.9686455617 -4.5360956938 3.4199378089 562.9973072975
13.2744147032 22.3711012155 563.1111818992 -4.5794722809 3.6728921436 563.1417804452
12.8311699182 22.3711012155 563.1788651039 -4.5684153309 3.9304510402 563.2111087006
12.3879251331 22.3711012155 563.1565161864 -4.6317308448 4.1748890227 563.1910371732
11.9446803480 22.3711012155 563.1641872586 -4.7009998301 4.2343859237 563.1997258826
11.5014355630 22.3711012155 563.1168568597 -4.8352672771 4.2816794182 563.1538928818
11.0581907779 22.3711012155 563.1037034422 -4.7858307218 4.3762897963 563.1410453149
10.6149459928 22.3711012155 563.2678794042 -4.7713770302 4.4505146304 563.3056693197
10.1717012078 22.3711012155 563.4555859880 -4.7131108415 4.5628085868 563.4937710543
9.7284564227 22.3711012155 563.4278504774 -4.7524323178 4.5052799915 563.4659047843
9.2852116376 22.3711012155 563.4266174499 -4.7762794113 4.3887122971 563.4639534980
8.8419668525 22.3711012155 563.3941232838 -4.7976874866 4.2893650577 563.4308782881
8.3987220675 22.3711012155 563.2271501862 -4.8719943962 4.1741281028 563.2636881441
7.9554772824 22.3711012155 563.0165224305 -4.9834765813 4.0172669571 563.0529087060
7.5122324973 22.3711012155 562.8170410594 -4.9773050446 3.7702924536 562.8516770674
7.0689877123 22.3711012155 562.6759228334 -4.9321778749 3.4980256681 562.7084117894
6.6257429272 22.3711012155 562.4858051921 -5.0368170954 3.2161583599 562.5175501650
6.1824981421 22.3711012155 562.4115203976 -5.1917313401 3.0251462645 562.4436183833
5.7392533571 22.3711012155 562.1987025252 -5.3683781200 2.7571856154 562.2310936592
5.2960085720 22.3711012155 561.9783538365 -5.5775198999 2.4295320638 562.0112823913
4.8527637869 22.3711012155 561.7351707524 -5.7333208873 2.1872853584 561.7686866014
4.4095190018 22.3711012155 561.6404905122 -5.8067412575 1.9891208743 561.6740295124
3.9662742168 22.3711012155 561.5554530247 -5.7803506274 1.8354152089 561.5882014645
3.5230294317 22.3711012155 561.6540395066 -5.6606372859 1.8531137564 561.6856210899
3.0797846466 22.3711012155 561.8494405122 -5.5535571569 1.9524953840 561.8802790980
2.6365398616 22.3711012155 561.9706352574 -5.4314629100 2.0011697569 562.0004451612
2.1932950765 22.3711012155 562.0542066505 -5.4384767346 2.0347052389 562.0842003366
1.7500502914 22.3711012155 562.0422936058 -5.3875278855 1.9456230750 562.0714818487
1.3068055063 22.3711012155 561.8741343184 -5.4164225522 1.6498343759 561.9026627476
0.8635607213 22.3711012155 561.7094896851 -5.4166419263 1.3928430643 561.7373325887
0.4203159362 22.3711012155 561.4557956374 -5.3116257546 1.1413959796 561.4820803977
-0.0229288489 22.3711012155 561.3224909534 -5.1674092204 0.9065300357 561.3470074427
-0.4661736339 22.3711012155 561.2286101421 -5.0400653028 0.6512013099 561.2516184060
-0.9094184190 22.3711012155 561.1956352643 -4.8714651542 0.4198527195 561.2169353189
-1.3526632041 22.3711012155 561.2304323725 -4.6739937504 0.2590558385 561.2499546090
